"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1282,22533,61,6,1120,101,0
"青森県",27,1038,0,0,26,1,0
"岩手県",0,1084,0,0,0,0,0
"宮城県",99,4286,7,0,91,1,0
"秋田県",16,1012,0,0,16,0,0
"山形県",71,2618,3,0,68,1,1
"福島県",82,7598,0,0,82,0,0
"茨城県",189,5685,14,1,165,10,0
"栃木県",90,8652,11,0,74,0,5
"群馬県",155,5602,3,0,133,19,0
"埼玉県",1352,42105,244,3,1041,67,0
"千葉県",1062,19698,110,0,906,46,0
"東京都",7272,107242,968,6,5979,325,0
"神奈川県",1653,13894,147,6,1409,97,0
"新潟県",86,5212,1,0,83,0,2
"富山県",230,4182,3,0,205,22,0
"石川県",300,2950,6,1,267,27,0
"福井県",122,3615,0,0,114,8,0
"山梨県",75,6095,0,0,74,1,0
"長野県",77,3434,1,0,76,"-",0
"岐阜県",162,5647,7,2,148,7,0
"静岡県",91,8458,8,0,82,1,0
"愛知県",528,13813,8,0,481,34,5
"三重県",46,3009,0,0,45,1,0
"滋賀県",104,2626,4,0,99,1,0
"京都府",415,11482,41,0,356,18,0
"大阪府",1915,44724,79,3,1750,86,0
"兵庫県",720,16313,15,0,660,45,0
"奈良県",102,4383,10,0,90,2,0
"和歌山県",66,4106,2,0,61,3,0
"鳥取県",4,1922,1,0,3,0,0
"島根県",24,1278,0,0,24,0,0
"岡山県",28,2026,2,"-",26,"-",0
"広島県",171,8128,4,0,165,3,1
"山口県",37,2592,0,0,37,0,0
"徳島県",9,1053,4,0,4,1,0
"香川県",28,2919,0,0,28,0,0
"愛媛県",82,2657,0,0,77,5,0
"高知県",74,2006,0,0,71,3,0
"福岡県",898,17409,49,3,816,33,0
"佐賀県",47,1686,0,0,47,0,0
"長崎県",19,3645,2,0,16,1,0
"熊本県",49,4410,0,0,46,3,0
"大分県",60,5280,0,0,59,1,0
"宮崎県",18,1661,1,0,17,0,0
"鹿児島県",122,4841,111,0,11,0,0
"沖縄県",145,3062,2,0,139,7,0
