都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,223019,1851220,15860,4,204476,1932,751
青森県,35907,195598,3963,0,31862,82,0
岩手県,18262,216619,2267,0,15918,77,0
宮城県,57994,456325,5339,5,51857,174,624
秋田県,16049,50980,2181,2,13823,45,0
山形県,17363,170594,2104,2,15180,79,0
福島県,36521,679537,3618,3,32705,198,0
茨城県,113668,44762,7549,4,105742,377,0
栃木県,62635,662989,6240,1,56151,244,0
群馬県,69900,546010,4951,2,64665,284,0
埼玉県,423962,2437514,26171,23,396415,1376,0
千葉県,357473,1804132,17961,18,334901,1657,2954
東京都,1250651,5982168,94587,32,1151895,4169,0
神奈川県,601399,2180686,29499,32,569884,2016,0
新潟県,42481,521985,3991,0,38402,88,0
富山県,27875,211848,2957,2,24841,77,0
石川県,34553,351571,2153,4,32194,184,22
福井県,21280,262680,1274,1,19965,41,0
山梨県,23127,239637,1753,1,21312,64,2
長野県,43991,571417,4353,0,38976,167,495
岐阜県,68667,730730,3774,1,63975,312,606
静岡県,121386,1051443,7277,0,113176,376,557
愛知県,410474,2316355,19552,19,388958,1964,0
三重県,55595,419043,4007,6,52809,265,1486
滋賀県,69151,521842,5106,3,63854,191,0
京都府,155223,719080,8895,9,144576,667,1085
大阪府,794809,6185857,36410,300,753713,4667,19
兵庫県,332097,1354207,14309,14,315692,2100,4
奈良県,74412,447330,9290,10,64775,347,0
和歌山県,28347,135942,1030,1,27034,110,173
鳥取県,9294,302725,751,0,8425,12,106
島根県,9344,141330,937,0,8396,11,0
岡山県,62856,474647,2704,2,56294,223,3635
広島県,95908,1507872,7919,1,87541,448,0
山口県,29318,484444,2345,1,26809,164,0
徳島県,16144,179046,838,1,15232,79,5
香川県,29602,225343,2605,1,26886,111,0
愛媛県,24870,292056,2270,4,22471,129,0
高知県,17073,216700,1344,1,15628,101,0
福岡県,302151,2237306,26393,10,267817,1133,6808
佐賀県,32167,216716,2238,0,27235,88,2606
長崎県,32940,306729,2862,1,31432,116,1470
熊本県,64629,228879,4793,5,59564,272,0
大分県,32219,479927,2457,1,29618,144,0
宮崎県,25663,150821,2427,0,23193,117,74
鹿児島県,43951,306591,4458,1,38634,170,689
沖縄県,122341,658752,6919,5,114987,441,6
