都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,62775,1305801,883,0,60126,1477,289
青森県,6153,108616,249,0,5866,38,0
岩手県,3548,139717,55,0,3440,53,0
宮城県,16542,273313,161,0,16179,118,84
秋田県,2001,27964,67,0,1907,27,0
山形県,3745,118994,136,0,3553,56,0
福島県,9779,485175,238,1,9365,176,0
茨城県,25185,40742,653,1,24312,220,0
栃木県,16389,540111,683,0,15588,118,0
群馬県,18383,370824,900,0,17304,179,0
埼玉県,119306,1702277,3069,1,115178,1059,0
千葉県,103226,1276364,1790,0,99775,1029,632
東京都,395050,4317074,10867,4,381007,3176,0
神奈川県,173547,1908929,3309,4,168919,1319,0
新潟県,9052,345928,788,0,8201,63,0
富山県,5008,136737,136,0,4820,52,0
石川県,8226,218581,178,0,7887,139,22
福井県,3422,132036,292,0,3092,38,0
山梨県,5373,138818,205,0,5143,29,4
長野県,9973,386105,786,0,8977,97,113
岐阜県,19985,489177,505,0,19080,219,181
静岡県,28024,758030,1212,1,26327,210,275
愛知県,109207,1553108,2383,1,105663,1161,0
三重県,15274,276023,452,0,14992,165,335
滋賀県,13569,304815,1001,0,12464,104,0
京都府,38267,489059,1414,24,35995,292,566
大阪府,212582,4371529,7950,138,201565,3067,0
兵庫県,80495,891416,1446,2,77651,1398,0
奈良県,16776,294523,738,0,15889,149,0
和歌山県,5645,70345,334,1,5138,62,111
鳥取県,1806,180028,135,0,1641,5,25
島根県,2099,69204,336,0,1758,5,0
岡山県,16174,320296,17,0,15421,136,600
広島県,26365,1048747,3899,2,22263,203,0
山口県,7434,235060,1470,2,5871,93,0
徳島県,3403,120387,111,0,3229,66,3
香川県,4930,150093,216,0,4676,38,0
愛媛県,5896,177568,481,0,5333,82,0
高知県,4248,116428,73,1,4142,33,0
福岡県,77008,1487310,1414,3,74270,627,697
佐賀県,6427,127610,323,0,5902,30,172
長崎県,6606,210696,468,0,6067,73,2
熊本県,15234,127811,565,0,14533,136,0
大分県,8456,318744,265,0,8107,84,0
宮崎県,6378,74343,222,0,6098,41,17
鹿児島県,10027,183240,774,0,9072,66,115
沖縄県,62445,470397,10956,35,51097,398,6
