"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18814,368319,700,10,17423,656,35
"青森県",812,17021,60,1,733,19,0
"岩手県",553,23832,31,1,492,30,0
"宮城県",3561,65804,100,4,3437,24,0
"秋田県",269,6949,8,0,255,6,0
"山形県",537,17066,15,0,507,15,0
"福島県",1872,105311,90,5,1716,66,0
"茨城県",5582,24712,359,12,5120,103,0
"栃木県",4037,121978,183,8,3789,65,0
"群馬県",4375,88125,185,6,4107,83,0
"埼玉県",28655,529187,1744,39,26390,521,0
"千葉県",25577,385826,2074,21,23108,395,0
"東京都",109734,1479717,4152,82,104317,1265,0
"神奈川県",44085,565643,1168,38,42269,648,0
"新潟県",1032,42311,83,1,935,14,0
"富山県",898,34876,21,3,850,27,0
"石川県",1791,48335,217,4,1561,61,48
"福井県",542,30824,15,0,502,25,0
"山梨県",934,24827,20,2,899,16,1
"長野県",2358,94428,22,0,2327,41,32
"岐阜県",4666,127824,183,9,4380,103,0
"静岡県",5003,176824,242,1,4669,92,0
"愛知県",25537,371954,927,29,24108,502,0
"三重県",2476,60178,179,10,2249,48,0
"滋賀県",2384,67496,134,6,2207,43,0
"京都府",8975,149842,437,2,8408,149,19
"大阪府",46581,756909,1366,107,43706,1089,420
"兵庫県",17779,238458,616,49,16658,505,0
"奈良県",3335,78866,131,4,3159,45,0
"和歌山県",1159,24211,24,2,1094,17,24
"鳥取県",208,38963,3,0,200,2,3
"島根県",281,14340,4,0,277,0,0
"岡山県",2466,63400,89,3,2340,29,8
"広島県",4996,149875,84,7,4803,101,8
"山口県",1369,55951,90,1,1244,35,0
"徳島県",447,25402,40,1,391,16,0
"香川県",742,43531,40,1,684,18,0
"愛媛県",1050,31206,40,1,987,23,0
"高知県",884,7091,8,1,859,17,0
"福岡県",17787,427846,1004,25,16519,264,0
"佐賀県",1012,26704,26,0,1000,7,21
"長崎県",1590,65467,45,1,1508,36,1
"熊本県",3432,56482,69,7,3299,72,8
"大分県",1285,76372,59,0,1206,20,0
"宮崎県",1943,24614,42,0,1865,21,15
"鹿児島県",1745,65178,76,5,1668,24,23
"沖縄県",8083,141275,282,1,7692,114,5
