"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",41032,757281,2260,27,37516,1346,90
"青森県",2453,49015,25,0,2397,31,0
"岩手県",1633,81973,74,1,1513,46,0
"宮城県",9068,153628,74,6,8906,86,2
"秋田県",776,14431,18,1,738,20,0
"山形県",2020,64210,35,3,1938,47,0
"福島県",4785,270217,115,5,4509,161,0
"茨城県",10276,33068,214,7,9901,161,0
"栃木県",6806,279800,172,12,6553,81,0
"群馬県",8004,187878,69,8,7784,151,0
"埼玉県",45584,941020,832,23,43926,826,0
"千葉県",39258,660407,995,16,37562,701,0
"東京都",169321,2442971,3269,47,163854,2198,0
"神奈川県",65599,1005395,1519,38,63144,936,0
"新潟県",3384,163093,72,6,3265,47,0
"富山県",2017,70813,70,2,1910,37,0
"石川県",3914,117918,68,2,3729,114,3
"福井県",1138,62888,80,0,1024,34,0
"山梨県",1981,50098,221,1,1740,20,0
"長野県",4978,196555,70,2,4892,91,75
"岐阜県",9371,261803,192,10,8996,183,0
"静岡県",9046,388700,310,3,8589,147,0
"愛知県",50444,800274,1677,49,47834,933,0
"三重県",5191,137890,94,5,5124,110,137
"滋賀県",5496,145732,165,4,5242,89,0
"京都府",16466,275550,252,15,15978,235,1
"大阪府",102482,2049400,1791,217,97256,2605,830
"兵庫県",40718,493442,396,31,39050,1272,0
"奈良県",8164,163391,138,9,7900,126,0
"和歌山県",2660,41378,8,4,2546,48,58
"鳥取県",466,80826,3,0,454,2,7
"島根県",551,29236,7,1,543,1,0
"岡山県",7580,158467,139,4,7302,124,15
"広島県",11394,534171,266,19,10919,167,42
"山口県",3111,116931,103,1,2935,73,0
"徳島県",1652,63111,18,0,1571,63,0
"香川県",2083,83415,37,2,2021,30,5
"愛媛県",2749,93801,19,4,2655,75,0
"高知県",1733,10929,88,6,1622,23,0
"福岡県",35238,807257,884,32,33825,512,17
"佐賀県",2546,54883,17,0,2543,24,38
"長崎県",3115,120797,89,0,2957,69,0
"熊本県",6440,81106,84,9,6243,113,0
"大分県",3486,162372,52,1,3373,61,0
"宮崎県",3067,43896,24,0,3003,27,13
"鹿児島県",3637,109435,117,3,3518,36,34
"沖縄県",20158,243438,1500,61,18497,167,6
