"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",58288,1024794,3500,27,53565,1457,234
"青森県",4802,74109,1097,2,3672,33,0
"岩手県",3249,110778,373,1,2826,50,0
"宮城県",15325,214360,1469,26,13722,104,30
"秋田県",1696,23518,138,1,1535,23,0
"山形県",3299,88253,262,5,2987,50,0
"福島県",9021,374822,565,14,8286,170,0
"茨城県",22004,37826,1787,27,20022,195,0
"栃木県",13953,403280,1167,17,12681,105,0
"群馬県",15649,265457,1468,29,14018,163,0
"埼玉県",106633,1334402,11500,144,94224,909,0
"千葉県",92571,973143,12520,102,79156,893,2
"東京都",357563,3362072,27129,267,327873,2561,0
"神奈川県",157140,1444956,13124,246,142875,1141,0
"新潟県",7085,249387,630,10,6399,56,0
"富山県",4587,103405,531,15,4012,44,0
"石川県",7451,173760,450,4,6859,123,19
"福井県",2714,100868,231,2,2447,36,0
"山梨県",4698,97156,463,3,4214,26,5
"長野県",8183,278820,524,3,7566,94,1
"岐阜県",17019,361972,2263,22,14630,205,79
"静岡県",24383,556282,4093,29,20104,186,0
"愛知県",91990,1124589,22026,88,68911,1053,0
"三重県",13525,192585,3862,30,9805,138,280
"滋賀県",11387,214030,1556,11,9734,97,0
"京都府",32580,381221,4762,91,27306,254,258
"大阪府",181629,3056029,24944,594,151839,2832,2014
"兵庫県",69735,669287,7176,78,61212,1347,0
"奈良県",14407,225731,1536,18,12730,141,0
"和歌山県",4887,59948,431,23,4300,55,101
"鳥取県",1531,130831,244,2,1267,4,16
"島根県",1446,45572,212,2,1232,2,0
"岡山県",14291,231974,1686,21,11771,132,702
"広島県",19673,779859,1304,21,16917,185,1267
"山口県",5265,155099,574,4,4604,87,0
"徳島県",2912,90888,358,6,2490,64,0
"香川県",4475,117602,439,9,4003,34,1
"愛媛県",4803,134760,334,5,4388,81,0
"高知県",3785,85207,496,7,3258,31,0
"福岡県",69253,1133070,9568,35,58693,574,418
"佐賀県",5454,90497,512,2,3842,28,1072
"長崎県",5563,162677,573,2,4925,69,4
"熊本県",13317,112361,1690,21,11499,128,0
"大分県",7499,233988,825,4,6604,70,0
"宮崎県",5765,65378,718,8,4999,33,15
"鹿児島県",8542,155050,824,6,7675,52,9
"沖縄県",45374,351201,5433,125,39349,265,327
