"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18751,366254,716,10,17395,656,16
"青森県",812,17021,60,1,733,19,0
"岩手県",553,23832,31,1,492,30,0
"宮城県",3550,65694,95,4,3431,24,0
"秋田県",269,6949,8,0,255,6,0
"山形県",537,17064,17,0,505,15,0
"福島県",1872,104513,99,5,1707,66,0
"茨城県",5536,24712,343,12,5091,102,0
"栃木県",4028,120419,182,8,3782,64,0
"群馬県",4354,88125,194,6,4085,83,8
"埼玉県",28571,528488,1847,39,26212,512,0
"千葉県",25414,385446,2006,24,23019,389,0
"東京都",109462,1479717,4244,82,103970,1248,0
"神奈川県",43985,565643,1243,39,42101,641,0
"新潟県",1030,42000,81,1,935,14,0
"富山県",897,34876,21,3,849,27,0
"石川県",1779,48052,227,3,1542,61,51
"福井県",542,30796,16,0,501,25,0
"山梨県",934,24827,20,2,899,16,1
"長野県",2358,94428,24,0,2325,41,32
"岐阜県",4655,127809,195,9,4360,100,0
"静岡県",4985,176824,232,1,4661,92,0
"愛知県",25491,371954,959,29,24031,501,0
"三重県",2465,60178,172,10,2245,48,0
"滋賀県",2376,66964,132,6,2201,43,0
"京都府",8975,149842,437,2,8408,149,19
"大阪府",46521,753529,1401,105,43612,1088,420
"兵庫県",17737,236742,650,49,16584,503,0
"奈良県",3331,78866,137,4,3149,45,0
"和歌山県",1159,24168,32,2,1086,17,24
"鳥取県",208,38962,3,0,200,2,3
"島根県",281,14340,4,0,277,0,0
"岡山県",2463,63400,89,3,2340,29,5
"広島県",4993,149155,94,7,4790,99,10
"山口県",1367,55951,99,1,1233,35,0
"徳島県",447,25402,44,1,387,16,0
"香川県",737,43244,36,1,683,18,0
"愛媛県",1047,31172,37,1,987,23,0
"高知県",884,7091,9,1,858,17,0
"福岡県",17716,426801,999,26,16457,260,0
"佐賀県",1004,26589,18,0,1000,7,21
"長崎県",1590,65199,42,1,1508,36,4
"熊本県",3432,56413,69,7,3296,72,5
"大分県",1283,76333,60,0,1203,20,0
"宮崎県",1943,24614,43,0,1865,21,14
"鹿児島県",1744,65178,78,4,1665,24,23
"沖縄県",8076,141091,296,1,7674,111,5
