都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,92314,1429359,19845,0,71002,1502,35
青森県,10044,126356,2667,0,7336,41,0
岩手県,4744,149616,975,0,3716,53,0
宮城県,21604,314087,3497,3,17638,118,351
秋田県,4158,33676,1779,1,2352,27,0
山形県,5655,130777,1646,0,3953,56,0
福島県,13368,525973,2844,3,10346,178,0
茨城県,36196,42163,5640,6,30331,225,0
栃木県,24218,572881,5314,1,18777,127,0
群馬県,29860,418409,7631,3,22038,191,0
埼玉県,168966,1888898,24549,20,143349,1068,0
千葉県,145943,1402073,22840,3,118712,1051,3340
東京都,577783,4750879,122226,26,452356,3201,0
神奈川県,246522,2091847,46552,38,198629,1341,0
新潟県,16377,396841,3935,2,12379,63,0
富山県,7126,151590,1760,1,5314,52,0
石川県,12815,238211,3686,4,8966,141,22
福井県,5614,158062,1290,1,4286,38,0
山梨県,9123,161912,2682,0,6412,35,6
長野県,17621,437047,3412,1,12380,98,1731
岐阜県,29454,548795,5700,1,23019,225,510
静岡県,45015,828235,11087,3,34458,212,742
愛知県,164035,1695003,36619,12,126229,1187,0
三重県,22293,305600,4306,3,18289,172,474
滋賀県,23008,338963,6535,2,16367,106,0
京都府,65257,554500,15031,68,47712,298,2216
大阪府,331357,4867229,83836,460,244401,3120,0
兵庫県,128038,1012564,33112,21,93504,1426,4
奈良県,26527,335395,7434,13,18940,153,0
和歌山県,11062,88729,3263,28,7611,67,121
鳥取県,3497,208210,1154,0,2300,5,38
島根県,4188,85034,999,2,3183,6,0
岡山県,26067,343602,3780,1,17301,139,4847
広島県,48971,1216689,19913,13,28822,236,0
山口県,13157,278857,3414,3,9643,100,0
徳島県,4829,132382,965,0,3801,67,4
香川県,8480,168376,2413,1,6022,41,4
愛媛県,10327,215463,2424,3,7818,85,0
高知県,5970,132870,1213,5,4720,37,0
福岡県,121162,1681745,34946,6,81228,646,4342
佐賀県,11418,151057,2961,0,7984,33,440
長崎県,14263,238779,5338,1,8857,75,7
熊本県,28299,155837,5071,9,23084,144,0
大分県,13559,355383,2951,0,10523,85,0
宮崎県,11363,97062,3262,0,8078,43,20
鹿児島県,16460,213945,4321,0,11678,71,390
沖縄県,82828,534538,8592,36,73821,399,16
