都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,71826,1359698,7699,0,61329,1479,1319
青森県,7689,123268,1557,0,6093,39,0
岩手県,3752,143306,195,0,3504,53,0
宮城県,17805,283786,984,2,16453,118,250
秋田県,2398,29915,365,0,2006,27,0
山形県,4195,122826,447,0,3692,56,0
福島県,10486,497663,686,1,9624,176,0
茨城県,28618,41263,3007,1,25391,220,0
栃木県,19091,555120,2635,0,16336,120,0
群馬県,22241,389546,3734,3,18324,183,0
埼玉県,135411,1783469,14718,8,119632,1061,0
千葉県,116422,1329336,10078,2,103017,1031,2296
東京都,453679,4508774,56928,12,393567,3184,0
神奈川県,194285,1980612,19615,10,173346,1324,0
新潟県,12166,370176,3230,0,8873,63,0
富山県,5464,141559,438,0,4974,52,0
石川県,9494,229426,1312,0,8021,140,21
福井県,4109,143509,537,0,3534,38,0
山梨県,6314,151221,938,0,5351,29,4
長野県,12907,407989,2036,2,10052,97,722
岐阜県,23297,519091,2750,0,19777,220,550
静岡県,34298,790569,7162,1,26265,210,661
愛知県,126308,1591810,16378,2,108763,1167,0
三重県,17647,288826,2251,0,15605,167,376
滋賀県,16996,320861,3534,0,13357,105,0
京都府,47607,518678,7303,48,38479,292,1533
大阪府,256464,4593109,43404,264,209983,3077,0
兵庫県,95112,939402,12911,2,80799,1402,0
奈良県,19774,313843,2903,7,16719,152,0
和歌山県,7525,78518,1708,6,5636,62,119
鳥取県,2318,193169,510,0,1770,5,33
島根県,3296,75360,1207,1,2084,5,0
岡山県,19425,343602,1689,0,15815,136,1785
広島県,36671,1122580,12858,6,23600,213,0
山口県,9895,256718,2535,1,7265,95,0
徳島県,3782,125652,392,0,3331,66,7
香川県,5980,158723,1075,0,4867,38,0
愛媛県,7905,196221,2006,3,5817,82,0
高知県,4759,120551,483,3,4243,33,0
福岡県,92413,1572737,13371,1,75581,630,2831
佐賀県,8243,138740,1476,0,6362,32,373
長崎県,9479,221927,2980,0,6437,74,12
熊本県,20267,138511,2530,2,17598,139,0
大分県,10283,336372,1713,0,8486,84,0
宮崎県,7899,81296,1854,0,6194,41,190
鹿児島県,12057,195611,1606,1,10015,66,370
沖縄県,74360,505076,10943,41,63017,399,1
