"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21975,479341,844,20,20334,785,12
"青森県",1215,28467,132,0,1063,20,0
"岩手県",765,50875,69,0,665,31,0
"宮城県",7366,107359,1037,18,6234,44,51
"秋田県",344,8739,43,0,292,9,0
"山形県",1258,40885,253,3,983,22,0
"福島県",2860,166164,281,12,2461,118,0
"茨城県",7211,28059,331,7,6751,129,0
"栃木県",4985,182852,198,3,4717,70,0
"群馬県",5365,122756,254,6,5010,101,0
"埼玉県",34728,693988,1538,31,32470,720,0
"千葉県",31008,507435,895,15,29517,596,0
"東京都",127385,1870387,4148,41,121418,1819,0
"神奈川県",49961,743206,1196,27,47965,800,0
"新潟県",1806,92954,284,2,1504,18,0
"富山県",1066,45338,110,3,927,29,0
"石川県",2094,64639,143,6,1883,66,2
"福井県",675,40432,72,1,575,28,0
"山梨県",1036,33554,45,1,972,19,0
"長野県",3312,130614,341,1,2943,47,19
"岐阜県",5205,171098,179,3,4897,129,0
"静岡県",6027,266825,234,4,5672,121,0
"愛知県",29100,500368,1538,7,26957,605,0
"三重県",3063,82920,246,7,2831,74,88
"滋賀県",3054,94858,230,4,2765,59,0
"京都府",10384,189997,639,7,9590,176,21
"大阪府",63174,1182255,10073,239,51312,1234,555
"兵庫県",23286,328162,2773,77,19905,608,0
"奈良県",4729,108005,728,11,3943,58,0
"和歌山県",1633,29191,259,35,1329,19,26
"鳥取県",313,54323,78,0,223,2,10
"島根県",294,18477,7,0,287,0,0
"岡山県",3023,84188,166,3,2603,35,219
"広島県",5302,191990,91,0,5099,107,5
"山口県",1473,74020,46,0,1384,43,0
"徳島県",761,36076,193,3,544,24,0
"香川県",1012,55955,125,2,871,19,3
"愛媛県",1776,46381,288,9,1463,25,0
"高知県",947,7546,15,1,913,19,0
"福岡県",19592,539701,526,7,18725,341,0
"佐賀県",1297,34192,76,0,1226,13,18
"長崎県",1683,83022,46,0,1598,39,0
"熊本県",3561,59003,42,3,3445,74,0
"大分県",1358,99101,36,1,1300,22,0
"宮崎県",2025,26708,62,0,1938,22,3
"鹿児島県",1930,77039,69,0,1857,28,24
"沖縄県",11003,175496,1219,11,9660,130,6
