"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",8869,151817,2281,28,6394,194,0
"青森県",299,6771,26,2,267,6,0
"岩手県",204,9575,89,2,111,4,0
"宮城県",1211,18905,149,5,1052,10,0
"秋田県",90,3674,12,0,77,1,0
"山形県",138,7609,30,1,107,1,0
"福島県",501,40155,49,5,445,7,0
"茨城県",1611,16949,354,11,1234,23,0
"栃木県",664,54964,120,7,544,2,2
"群馬県",1239,35606,178,3,1007,22,32
"埼玉県",8531,238047,1203,31,7185,143,0
"千葉県",7082,164934,874,10,6119,89,0
"東京都",41311,767241,3937,62,36880,494,0
"神奈川県",12716,256331,1363,60,11156,197,0
"新潟県",336,22350,93,0,243,0,0
"富山県",459,17308,18,0,415,26,0
"石川県",859,22322,23,0,786,50,0
"福井県",319,15146,22,0,286,11,0
"山梨県",344,13574,39,2,296,9,0
"長野県",736,31976,95,0,613,6,22
"岐阜県",1093,40312,190,1,889,14,0
"静岡県",1674,58661,548,8,1115,11,0
"愛知県",10112,143080,1686,28,8307,119,0
"三重県",865,19848,186,5,672,7,0
"滋賀県",793,27906,79,1,705,9,0
"京都府",2671,66502,230,5,2402,39,0
"大阪府",20591,328242,4173,125,16073,326,19
"兵庫県",5626,96781,696,35,4849,81,0
"奈良県",1157,33415,190,6,955,12,0
"和歌山県",462,13594,75,7,370,6,11
"鳥取県",58,16572,5,0,52,0,1
"島根県",148,6772,5,1,143,0,0
"岡山県",609,19205,156,3,363,11,79
"広島県",856,35884,101,5,738,6,11
"山口県",391,17013,61,3,324,2,4
"徳島県",181,7830,7,1,165,9,0
"香川県",147,17282,22,0,123,2,0
"愛媛県",320,7211,145,5,169,6,0
"高知県",157,3770,10,0,143,4,0
"福岡県",5860,202317,332,5,5420,108,0
"佐賀県",319,9795,29,0,291,2,3
"長崎県",271,27249,19,0,253,3,4,"G48の関数"
"熊本県",1021,24059,67,6,924,13,17
"大分県",309,27917,97,1,209,3,0
"宮崎県",513,9821,92,2,421,1,1
"鹿児島県",612,27621,41,1,571,13,13
"沖縄県",4353,73253,404,5,3885,69,5
