"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",5880,113037,1903,18,3846,131,0
"青森県",280,6271,27,2,247,6,0
"岩手県",86,6865,60,0,22,0,4
"宮城県",1027,16829,190,5,829,8,0
"秋田県",74,3152,7,1,67,0,0
"山形県",100,7078,14,0,85,1,0
"福島県",453,36109,45,5,402,6,0
"茨城県",1071,15243,215,5,838,18,0
"栃木県",527,48922,34,4,493,2,2
"群馬県",974,33422,46,2,898,20,10
"埼玉県",7122,212609,861,15,6138,123,0
"千葉県",6003,148372,644,8,5275,84,0
"東京都",35722,686965,3024,39,32222,476,0
"神奈川県",10575,229196,1029,38,9363,183,0
"新潟県",273,20328,86,1,187,0,0
"富山県",435,15674,10,0,399,26,0
"石川県",830,20120,7,0,774,49,0
"福井県",289,12776,28,1,250,11,0
"山梨県",291,12727,51,2,234,6,0
"長野県",525,27127,149,0,375,6,5
"岐阜県",855,30444,108,0,734,13,0
"静岡県",978,50183,229,3,745,4,0
"愛知県",7902,119953,1189,15,6612,101,0
"三重県",645,17127,54,4,584,7,0
"滋賀県",696,14966,76,0,611,9,0
"京都府",2356,58824,191,3,2130,35,0
"大阪府",16036,280378,2036,72,13716,265,19
"兵庫県",4120,79834,459,17,3586,75,0
"奈良県",896,28985,154,3,731,11,0
"和歌山県",346,11643,52,4,284,4,6
"鳥取県",53,6156,12,0,41,0,0
"島根県",142,6354,1,0,141,0,0
"岡山県",430,14762,80,1,258,10,82
"広島県",710,30887,34,0,669,5,2
"山口県",285,13795,59,2,222,2,2
"徳島県",174,7682,7,2,159,9,1
"香川県",122,15450,17,0,103,2,0
"愛媛県",144,4819,27,0,111,6,0
"高知県",144,3693,0,0,140,4,0
"福岡県",5420,184084,112,3,5203,105,0
"佐賀県",284,8340,16,0,269,1,2
"長崎県",252,25087,6,0,243,3,0,"G48の関数"
"熊本県",939,22475,67,3,834,10,28
"大分県",189,23843,28,0,158,3,0
"宮崎県",385,8852,13,0,372,1,1
"鹿児島県",558,25132,45,0,512,13,12
"沖縄県",3833,65427,331,2,3440,67,5
