都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,557638,2714032,58849,7,498446,2264,1921
青森県,109243,331829,11525,0,97555,163,0
岩手県,71124,376079,9166,0,61828,130,0
宮城県,178429,758091,23506,11,151720,256,2947
秋田県,60659,70391,12690,3,47884,85,0
山形県,58574,221072,10795,1,47669,120,10
福島県,115916,1004996,17895,3,97781,240,0
茨城県,263564,1477266,19394,5,243649,521,0
栃木県,163130,865736,20135,6,142643,352,0
群馬県,169767,795074,44601,4,124782,384,0
埼玉県,931100,3533970,73276,38,855985,1839,0
千葉県,746934,2547441,66042,19,633518,2045,45329
東京都,2614911,8539561,212627,36,2397347,4937,0
神奈川県,1223394,4096657,55959,71,1164934,2501,0
新潟県,150320,825865,19294,2,130920,106,0
富山県,79047,309291,13789,5,65142,116,0
石川県,107422,638345,15083,5,92104,212,23
福井県,76825,405020,11002,3,65762,61,0
山梨県,67134,443620,8301,0,58817,93,77
長野県,136558,894822,15895,2,118168,237,2258
岐阜県,200415,1122701,25779,1,170637,412,3587
静岡県,340958,1581793,39445,14,297568,553,3392
愛知県,988151,3487037,119738,39,866080,2333,0
三重県,165838,669849,25155,2,143534,384,3235
滋賀県,166097,819318,23124,1,142714,259,0
京都府,362993,1062847,66821,81,292767,811,2594
大阪府,1660832,8721109,206938,74,1448219,5675,0
兵庫県,753261,2098119,90943,45,659859,2469,10
奈良県,163524,652816,36649,13,126438,437,0
和歌山県,90978,257581,11339,2,79157,173,309
鳥取県,40057,574838,8035,2,31599,37,386
島根県,55677,307215,7668,1,47948,61,0
岡山県,180334,723970,20921,11,140502,305,18606
広島県,277639,2235424,51584,9,225491,564,0
山口県,102391,707582,16615,4,85531,245,0
徳島県,49726,266632,8346,4,41310,103,33
香川県,93346,346974,12835,3,80311,200,0
愛媛県,101485,507245,19609,4,81678,198,0
高知県,60697,404831,11472,9,49059,166,0
福岡県,825244,3488643,94932,22,710951,1515,17846
佐賀県,112718,368580,13251,0,91973,168,7326
長崎県,137525,594337,36376,3,101110,179,140
熊本県,240686,434793,38356,17,201876,454,0
大分県,122393,769259,14882,7,107295,216,0
宮崎県,130408,221204,21343,4,108440,216,409
鹿児島県,200172,609286,29170,13,167197,310,3495
沖縄県,426798,1086665,31229,21,394652,542,375
