都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,180391,1684595,22979,8,156418,1799,805
青森県,22981,167641,3441,0,19472,68,0
岩手県,11954,185274,2578,0,9315,61,0
宮城県,43131,399730,5933,6,36389,148,661
秋田県,10547,44494,1815,1,8697,35,0
山形県,12432,154693,1886,2,10477,69,0
福島県,25513,618725,2804,5,22521,188,0
茨城県,78727,44100,8515,11,69909,303,0
栃木県,48155,628295,7088,8,40861,206,0
群馬県,54438,490745,5889,6,48294,255,0
埼玉県,331613,2231811,32502,54,297898,1213,0
千葉県,283513,1649616,28251,21,250221,1392,3649
東京都,1041302,5539158,149628,70,887907,3767,0
神奈川県,477514,2180686,47217,104,428536,1761,0
新潟県,30968,471107,3381,1,27514,73,0
富山県,19764,188277,5728,6,13969,67,0
石川県,26537,301161,3962,6,22381,172,22
福井県,13985,222579,1899,4,12047,39,0
山梨県,17628,207892,2048,2,15544,50,14
長野県,32481,515515,3867,3,28293,151,170
岐阜県,55791,662352,5750,5,49156,283,602
静岡県,94029,972780,12251,4,80517,346,915
愛知県,333770,2107798,36673,52,295390,1707,0
三重県,43401,381621,4995,8,39377,248,1219
滋賀県,52543,437839,8395,1,44002,146,0
京都府,130021,664262,14859,84,113345,466,1351
大阪府,679792,5705340,94422,770,581257,4048,65
兵庫県,271564,1249926,29786,37,239915,1874,11
奈良県,59838,408171,14300,23,45256,282,0
和歌山県,23562,120853,1372,5,21933,104,153
鳥取県,7081,264608,1381,0,5604,9,87
島根県,6788,115413,860,0,5920,8,0
岡山県,51093,437779,4589,11,44862,205,1437
広島県,76432,1410946,10519,12,65511,402,0
山口県,22204,407169,2499,2,19569,136,0
徳島県,12042,160309,2213,4,9763,75,9
香川県,20266,201618,3348,8,16838,80,0
愛媛県,18052,262711,2218,2,15716,118,0
高知県,12806,182711,1776,6,10948,82,0
福岡県,244840,2036282,33261,16,204586,985,6008
佐賀県,24614,191857,2840,3,18734,65,2975
長崎県,26503,281914,4019,2,23440,108,1064
熊本県,51176,200714,6605,8,44329,242,0
大分県,25142,432136,2672,0,22365,105,0
宮崎県,19547,133919,1952,0,17561,96,62
鹿児島県,32917,270409,3421,2,28889,130,477
沖縄県,103340,600130,6676,16,96223,429,12
