"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",12062,209646,1886,34,9856,381,61
"青森県",390,8660,39,2,345,6,0
"岩手県",330,12936,113,2,201,16,0
"宮城県",1707,23482,372,4,1323,12,0
"秋田県",95,3878,4,0,90,1,0
"山形県",302,9487,108,2,192,2,0
"福島県",697,49033,142,5,545,10,0
"茨城県",2117,18137,271,11,1812,34,0
"栃木県",1002,65415,257,11,745,3,3
"群馬県",1897,46260,396,6,1471,30,0
"埼玉県",11514,280656,2128,39,9209,177,0
"千葉県",8936,203597,1197,16,7633,106,0
"東京都",50890,901556,6125,62,44199,566,0
"神奈川県",16613,311376,1880,51,14498,235,0
"新潟県",435,25657,66,0,369,3,3
"富山県",487,19756,24,1,437,26,0
"石川県",954,26803,74,0,833,50,3
"福井県",337,17465,13,2,313,11,0
"山梨県",467,14278,35,1,422,10,0
"長野県",1033,40462,138,7,855,9,31
"岐阜県",1718,56223,380,4,1315,23,0
"静岡県",2354,74303,601,11,1725,28,0
"愛知県",13737,170726,2224,34,11357,156,0
"三重県",1131,26913,146,4,970,15,0
"滋賀県",918,33083,76,1,831,11,0
"京都府",3559,79776,609,8,2922,43,15
"大阪府",26787,410181,3670,158,22628,473,16
"兵庫県",7973,121583,843,42,7000,130,0
"奈良県",1628,41712,232,9,1380,16,0
"和歌山県",573,15681,32,6,523,7,11
"鳥取県",68,21073,7,1,60,0,1
"島根県",179,8556,18,1,161,0,0
"岡山県",971,27231,204,3,642,12,113
"広島県",2108,56843,295,10,1149,13,651
"山口県",458,24734,53,5,399,2,4
"徳島県",189,14249,3,0,178,9,1
"香川県",206,20498,24,0,179,3,0
"愛媛県",374,10840,47,3,317,10,0
"高知県",478,5222,163,0,310,5,0
"福岡県",7135,238294,908,14,6116,111,0
"佐賀県",409,13199,51,1,360,3,5
"長崎県",352,32305,70,2,277,3,2,"G48の関数（=O47=★当日データ★!E49"
"熊本県",1382,29520,166,5,1097,13,106
"大分県",566,37141,110,5,452,4,0
"宮崎県",658,11569,85,2,573,4,4
"鹿児島県",868,33826,157,1,711,13,13
"沖縄県",4946,83408,301,7,4573,77,5
