"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1876,49898,60,2,1710,106,0
"青森県",35,2217,2,0,32,1,0
"岩手県",23,3727,1,0,22,0,0
"宮城県",310,8955,80,0,228,2,0
"秋田県",51,1862,0,0,50,0,1
"山形県",78,4895,2,1,76,1,1
"福島県",211,17156,46,1,165,0,0
"茨城県",614,11777,54,4,544,16,0
"栃木県",359,25830,36,2,304,1,18
"群馬県",553,17456,89,1,445,19,0
"埼玉県",4302,124854,302,7,3903,97,0
"千葉県",3416,68010,299,6,3050,67,0
"東京都",23083,386979,2351,22,20348,384,0
"神奈川県",5960,131185,676,35,5156,128,0
"新潟県",149,13917,8,1,141,0,0
"富山県",408,10945,13,0,370,25,0
"石川県",731,10793,77,0,611,43,0
"福井県",244,9242,37,4,197,8,2
"山梨県",179,10072,10,1,164,5,0
"長野県",296,17264,18,0,283,1,6
"岐阜県",594,20034,37,1,547,10,0
"静岡県",504,30159,17,1,486,1,0
"愛知県",4897,62807,398,16,4423,76,0
"三重県",460,11265,81,1,374,5,0
"滋賀県",471,10706,37,1,427,7,0
"京都府",1624,36630,91,1,1508,25,0
"大阪府",9636,159267,837,36,8611,180,8
"兵庫県",2470,49817,125,6,2290,55,0
"奈良県",546,18481,24,1,513,9,0
"和歌山県",236,8918,4,0,225,4,3
"鳥取県",32,4683,10,0,22,0,0
"島根県",137,5215,0,0,137,0,0
"岡山県",147,7511,1,"-",145,"-",1
"広島県",468,18987,9,0,456,3,0
"山口県",194,8252,41,1,152,1,0
"徳島県",147,6636,40,1,96,8,3
"香川県",89,9497,9,0,78,2,0
"愛媛県",114,3938,1,0,107,6,0
"高知県",137,3319,7,0,126,4,0
"福岡県",4948,44991,355,13,4513,80,0
"佐賀県",244,5532,4,0,240,0,0
"長崎県",236,16492,8,0,224,3,1,"G48の関数（="
"熊本県",569,13039,38,0,521,8,2
"大分県",158,14529,11,0,145,2,0
"宮崎県",342,8331,10,0,332,1,1
"鹿児島県",372,17221,13,1,372,11,24
"沖縄県",2294,32570,198,7,2055,45,4
