"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1289,23073,62,5,1126,101,0
"青森県",29,1065,2,0,26,1,0
"岩手県",0,1099,0,0,0,0,0
"宮城県",100,4446,7,0,92,1,0
"秋田県",16,1012,0,0,16,0,0
"山形県",71,2626,3,0,68,1,1
"福島県",83,7774,1,0,82,0,0
"茨城県",196,5714,19,1,167,10,0
"栃木県",93,9109,11,0,82,0,0
"群馬県",155,5734,3,0,133,19,0
"埼玉県",1431,42988,281,3,1083,67,0
"千葉県",1088,20335,128,0,914,46,0
"東京都",7721,113458,1227,5,6169,325,0
"神奈川県",1720,14021,158,8,1464,97,1
"新潟県",87,5285,3,0,83,0,1
"富山県",230,4225,3,0,205,22,0
"石川県",300,2958,6,1,267,27,0
"福井県",122,3673,0,0,114,8,0
"山梨県",76,6139,1,0,74,1,0
"長野県",77,3472,1,0,76,"-",0
"岐阜県",162,5808,7,2,148,7,0
"静岡県",92,8602,9,0,82,1,0
"愛知県",528,13977,7,0,482,34,5
"三重県",47,3051,0,0,45,1,1
"滋賀県",104,2735,3,0,100,1,0
"京都府",420,11599,40,0,362,18,0
"大阪府",1967,46112,104,3,1777,86,0
"兵庫県",726,16730,19,0,662,45,0
"奈良県",114,4383,22,0,90,2,0
"和歌山県",75,4413,11,0,61,3,0
"鳥取県",4,1935,1,0,3,0,0
"島根県",24,1284,0,0,24,0,0
"岡山県",28,2031,2,"-",26,"-",0
"広島県",176,8178,8,0,166,3,1
"山口県",37,2659,0,0,37,0,0
"徳島県",10,1144,4,0,4,1,1
"香川県",29,2975,1,0,28,0,0
"愛媛県",82,2663,0,0,77,5,0
"高知県",74,2015,0,0,71,3,0
"福岡県",908,17868,58,4,817,33,0
"佐賀県",47,1697,0,0,47,0,0
"長崎県",19,3806,2,0,16,1,0
"熊本県",49,4421,0,0,46,3,0
"大分県",60,5325,0,0,59,1,0
"宮崎県",18,1674,1,0,17,0,0
"鹿児島県",132,6512,121,0,11,0,0
"沖縄県",148,3097,3,0,139,7,0
