"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1263,20920,103,6,1061,99,0
"青森県",27,991,0,0,26,1,0
"岩手県",0,981,0,0,0,0,0
"宮城県",94,3826,5,0,88,1,0
"秋田県",16,997,0,0,16,0,0
"山形県",69,2544,1,1,68,0,0
"福島県",82,6896,1,0,81,0,0
"茨城県",174,5325,5,0,159,10,0
"栃木県",79,7288,14,0,66,0,1
"群馬県",153,5112,3,0,131,19,0
"埼玉県",1146,35516,121,3,960,65,0
"千葉県",967,18355,49,2,873,45,0
"東京都",6292,84548,493,10,5474,325,0
"神奈川県",1508,12709,86,8,1326,96,0
"新潟県",84,4987,1,0,82,0,1
"富山県",227,3962,0,0,205,22,0
"石川県",300,2911,16,1,257,27,0
"福井県",122,3445,0,0,114,8,0
"山梨県",75,5711,2,0,72,1,0
"長野県",77,3292,1,0,76,"-",0
"岐阜県",157,5265,3,1,147,7,0
"静岡県",81,7675,1,0,79,1,0
"愛知県",525,12859,7,0,478,34,6
"三重県",46,2881,0,0,45,1,0
"滋賀県",103,2379,3,0,99,1,0
"京都府",381,10346,17,0,346,18,0
"大阪府",1843,41251,45,3,1712,86,0
"兵庫県",706,14947,6,0,655,45,0
"奈良県",92,3943,0,0,90,2,0
"和歌山県",64,4005,1,0,60,3,0
"鳥取県",3,1489,0,0,3,0,0
"島根県",24,1247,0,0,24,0,0
"岡山県",26,1943,1,"-",25,"-",0
"広島県",169,7824,1,0,165,3,0
"山口県",37,2342,0,0,37,0,0
"徳島県",6,925,1,0,4,1,0
"香川県",28,2754,0,0,28,0,0
"愛媛県",82,2617,0,0,77,5,0
"高知県",74,1977,0,0,71,3,0
"福岡県",850,16607,16,2,801,33,0
"佐賀県",47,1625,0,0,47,0,0
"長崎県",17,3265,0,0,16,1,0
"熊本県",49,4287,1,0,45,3,0
"大分県",60,4930,0,0,59,1,0
"宮崎県",17,1578,0,0,17,0,0
"鹿児島県",12,2611,1,0,11,0,0
"沖縄県",142,3023,0,0,139,7,0
