"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",40995,756329,2493,29,37393,1342,233
"青森県",2453,48826,30,0,2392,31,0
"岩手県",1633,81973,74,1,1513,46,0
"宮城県",9066,153386,80,6,8898,86,2
"秋田県",769,14175,11,1,738,20,0
"山形県",2020,63506,38,3,1935,47,0
"福島県",4775,268851,112,6,4502,161,0
"茨城県",10271,33068,263,7,9847,161,0
"栃木県",6791,279463,180,12,6530,81,0
"群馬県",8003,186476,80,10,7774,149,0
"埼玉県",45531,938446,898,24,43807,826,0
"千葉県",39173,658741,967,16,37465,701,40
"東京都",169085,2432712,3429,45,163459,2197,0
"神奈川県",65464,997435,1617,49,62911,936,0
"新潟県",3384,170923,92,6,3245,47,0
"富山県",2009,70118,72,2,1900,37,0
"石川県",3912,117813,70,2,3725,114,3
"福井県",1118,62730,61,0,1023,34,0
"山梨県",1881,50098,202,1,1659,20,0
"長野県",4971,194537,77,2,4878,91,75
"岐阜県",9366,261734,215,9,8968,183,0
"静岡県",9024,385907,339,4,8538,147,0
"愛知県",50361,790726,1741,50,47691,929,0
"三重県",5186,137890,115,5,5099,109,137
"滋賀県",5495,145038,189,5,5218,88,0
"京都府",16465,275493,254,15,15960,235,16
"大阪府",102440,2040320,1928,217,97091,2592,829
"兵庫県",40699,492703,430,32,38998,1273,2
"奈良県",8159,162259,138,10,7896,125,0
"和歌山県",2660,41376,10,4,2544,48,58
"鳥取県",466,80814,3,0,454,2,7
"島根県",551,29236,8,1,542,1,0
"岡山県",7579,158467,139,4,7302,124,14
"広島県",11375,534171,279,19,10853,166,77
"山口県",3108,116931,114,1,2922,72,0
"徳島県",1650,63004,17,0,1570,63,0
"香川県",2083,83386,38,2,2020,30,5
"愛媛県",2749,93797,19,4,2655,75,0
"高知県",1725,10894,87,7,1615,23,0
"福岡県",35221,806082,902,33,33773,512,34
"佐賀県",2546,54816,14,0,2543,24,35
"長崎県",3112,120645,94,0,2949,69,0
"熊本県",6432,81106,103,9,6218,111,0
"大分県",3481,162063,50,1,3370,61,0
"宮崎県",3067,43842,24,0,3003,27,13
"鹿児島県",3635,109381,118,2,3514,35,32
"沖縄県",20125,242759,1564,65,18400,167,6
