都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,152756,1595854,29043,8,123017,1659,963
青森県,17668,151200,3493,0,14121,54,0
岩手県,8043,169530,2082,2,5906,55,0
宮城県,34867,366984,6283,8,27620,128,836
秋田県,7836,39968,1956,2,5849,31,0
山形県,9991,144600,2167,0,7763,61,0
福島県,21606,581353,3421,4,18003,182,0
茨城県,62044,43645,8533,18,53251,260,0
栃木県,39620,609849,7874,6,31588,158,0
群馬県,46195,464896,7737,13,38222,236,0
埼玉県,272223,2110704,39804,59,231285,1134,0
千葉県,235925,1556650,48463,33,181812,1192,4458
東京都,893629,5254509,175260,87,714938,3431,0
神奈川県,395153,2180686,53168,85,340455,1530,0
新潟県,25698,443395,4154,4,21479,65,0
富山県,13862,173797,4683,3,9122,57,0
石川県,21039,274134,3763,5,17096,157,23
福井県,9965,193701,1566,3,8360,39,0
山梨県,14228,186746,2399,4,11796,39,6
長野県,27811,486029,5318,1,21410,134,949
岐阜県,46793,620582,7710,7,37992,254,837
静岡県,76146,923339,13061,4,60043,289,2753
愛知県,272819,1929959,41631,51,229766,1422,0
三重県,35824,354936,5755,5,30832,219,982
滋賀県,40884,404392,8293,3,32469,122,0
京都府,109799,629499,23266,102,84003,366,2164
大阪府,575750,5404559,138087,767,434071,3579,13
兵庫県,224338,1177660,54711,44,167975,1667,15
奈良県,46887,380330,13946,24,32727,214,0
和歌山県,19922,110909,3282,11,16413,89,138
鳥取県,5272,237026,829,0,4361,8,74
島根県,5626,103516,662,0,4957,7,0
岡山県,43464,413636,5836,14,34676,178,2774
広島県,67365,1341347,18369,14,48659,337,0
山口県,18771,339555,2480,3,16178,113,0
徳島県,8455,148935,1618,0,6776,71,10
香川県,15226,188725,3180,3,11974,58,14
愛媛県,14909,245886,1984,3,12819,106,0
高知県,10507,162670,2238,9,8207,62,0
福岡県,206211,1918071,40461,16,159520,826,5404
佐賀県,20235,178132,3717,2,15470,54,994
長崎県,22314,267082,4579,2,18416,98,779
熊本県,43659,185617,8010,18,35457,192,0
大分県,21041,406027,2732,0,18215,94,0
宮崎県,16663,119923,2162,0,14472,75,46
鹿児島県,27318,249218,4111,4,22637,104,466
沖縄県,94423,570805,5220,26,88784,422,3
