"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",13972,248977,1607,24,12023,484,142
"青森県",537,10782,97,2,432,8,0
"岩手県",402,14933,50,4,328,24,0
"宮城県",2313,25382,300,7,1997,16,0
"秋田県",159,4876,36,0,122,1,0
"山形県",417,10710,68,5,340,9,0
"福島県",1073,60960,264,8,783,26,0
"茨城県",2730,19218,404,8,2287,39,0
"栃木県",1974,77151,774,10,1200,7,7
"群馬県",2552,56541,353,11,2151,48,0
"埼玉県",15939,339325,3707,63,12003,229,0
"千葉県",12449,238660,2869,23,9452,128,0
"東京都",66343,1045327,12431,113,53256,656,0
"神奈川県",24101,370679,3558,91,20247,296,0
"新潟県",602,29052,122,1,480,3,3
"富山県",605,23199,60,2,519,26,0
"石川県",1151,31276,148,6,962,51,10
"福井県",376,20310,30,1,333,12,1
"山梨県",622,14675,88,2,523,11,0
"長野県",1354,54168,219,3,1112,18,5
"岐阜県",2694,71564,628,13,2024,42,0
"静岡県",2926,103350,552,7,2330,44,0
"愛知県",17515,231862,2510,38,14766,239,0
"三重県",1402,30675,193,5,1189,20,0
"滋賀県",1371,39877,307,8,1050,14,0
"京都府",5256,98825,1136,16,4103,64,47
"大阪府",32012,491431,4433,166,26950,629,0
"兵庫県",10670,147765,1041,54,9386,243,0
"奈良県",2184,52687,351,10,1807,26,0
"和歌山県",696,17035,92,1,585,8,11
"鳥取県",149,26013,73,2,74,0,2
"島根県",216,9344,20,1,196,0,0
"岡山県",1583,31723,292,8,1032,15,244
"広島県",3662,75233,677,12,2635,49,301
"山口県",640,32146,117,3,516,3,4
"徳島県",216,15862,22,0,185,9,0
"香川県",337,26310,90,1,244,3,0
"愛媛県",541,14011,125,4,403,13,0
"高知県",700,6048,75,5,615,10,0
"福岡県",9980,278115,1975,22,7882,123,0
"佐賀県",521,15796,78,1,448,3,8
"長崎県",812,42170,249,9,488,6,69,"G48の関数（=O"
"熊本県",2036,38126,208,12,1620,22,186
"大分県",772,46653,155,4,611,6,0
"宮崎県",996,14118,286,2,710,9,9
"鹿児島県",1094,41836,163,2,931,14,14
"沖縄県",5611,92903,390,6,5142,84,5
