"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1866,49239,64,2,1696,106,0
"青森県",35,2206,2,0,32,1,0
"岩手県",23,3610,4,0,19,0,0
"宮城県",290,8765,71,0,217,2,0
"秋田県",50,1855,0,0,50,0,0
"山形県",78,3148,2,1,76,1,1
"福島県",204,16925,44,2,160,0,0
"茨城県",609,11550,56,3,538,15,0
"栃木県",338,25518,19,2,302,1,16
"群馬県",541,16995,91,0,431,19,0
"埼玉県",4264,123265,317,8,3850,97,0
"千葉県",3385,66251,320,7,2998,67,0
"東京都",22857,380646,2366,23,20109,382,0
"神奈川県",5891,128296,676,32,5089,126,0
"新潟県",148,13835,7,1,141,0,0
"富山県",408,10832,21,0,364,25,2
"石川県",730,10587,86,0,602,42,0
"福井県",244,9215,44,4,190,8,2
"山梨県",179,9977,10,1,164,5,0
"長野県",296,17030,24,1,277,1,6
"岐阜県",580,19819,25,2,545,10,0
"静岡県",504,29710,23,2,480,1,0
"愛知県",4835,62057,394,15,4366,75,0
"三重県",457,11156,80,2,372,5,0
"滋賀県",471,10451,37,1,427,7,0
"京都府",1607,35638,108,2,1474,25,0
"大阪府",9527,157124,824,34,8518,177,8
"兵庫県",2435,49171,118,6,2262,55,0
"奈良県",545,18233,28,2,509,8,0
"和歌山県",236,8898,4,0,225,4,3
"鳥取県",23,4615,1,0,22,0,0
"島根県",137,5186,0,0,137,0,0
"岡山県",146,7511,1,"-",145,"-",0
"広島県",464,18642,9,0,452,3,0
"山口県",194,8068,42,1,151,1,0
"徳島県",147,6595,46,3,91,8,2
"香川県",87,9272,10,0,75,2,0
"愛媛県",114,3921,1,0,107,6,0
"高知県",137,3303,9,0,124,4,0
"福岡県",4932,44529,473,15,4402,79,22
"佐賀県",244,5508,4,0,240,0,0
"長崎県",235,16363,8,0,219,3,5,"G48の関数（"
"熊本県",568,12903,33,0,515,8,12
"大分県",158,14477,14,0,142,2,0
"宮崎県",340,8279,9,0,331,1,1
"鹿児島県",372,17075,13,1,372,11,24
"沖縄県",2280,31694,216,7,2023,45,4
