都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,197290,1751347,18042,4,178040,1878,670
青森県,28091,179686,3711,0,24303,77,0
岩手県,14587,202053,2590,2,11930,67,0
宮城県,49654,424355,6091,9,42829,165,569
秋田県,12701,47445,1712,1,10946,43,0
山形県,14846,162731,2211,1,12559,76,0
福島県,29763,643114,3587,3,25987,189,0
茨城県,93883,44484,9246,8,84288,349,0
栃木県,53751,642129,5644,1,47881,226,0
群馬県,60849,513473,4993,4,55585,271,0
埼玉県,372642,2325456,27971,46,343404,1267,0
千葉県,317308,1721323,23014,17,290062,1541,2691
東京都,1135030,5731492,119007,61,1012045,3978,0
神奈川県,538440,2180686,41537,69,495012,1891,0
新潟県,35065,490598,3307,3,31673,85,0
富山県,23846,200588,5260,1,18515,71,0
石川県,30450,320233,3142,6,27106,179,23
福井県,18321,246693,2330,1,15950,41,0
山梨県,19878,217151,1662,1,18161,60,5
長野県,36432,539376,3337,1,32628,158,309
岐阜県,61512,691942,4345,5,56252,300,615
静岡県,106370,1009683,10042,6,95278,369,681
愛知県,370073,2205242,25921,36,342306,1846,0
三重県,48684,395473,4059,7,45731,260,1366
滋賀県,60388,490001,7368,2,52848,172,0
京都府,141834,688869,9687,41,130807,551,789
大阪府,737142,5913038,62161,683,670578,4350,53
兵庫県,301692,1296893,23761,24,275928,2015,12
奈良県,67789,426842,12027,17,55440,322,0
和歌山県,25772,127964,949,1,24558,107,158
鳥取県,7985,279927,698,0,7182,11,94
島根県,7878,122915,953,1,6917,8,0
岡山県,56405,449702,4173,5,49083,218,2931
広島県,83708,1447855,8813,5,74467,428,0
山口県,25376,440054,2831,2,22392,153,0
徳島県,14175,168570,1482,3,12617,78,2
香川県,24469,211349,3307,6,21067,95,0
愛媛県,21039,274685,2396,4,18519,124,0
高知県,14799,198778,1755,3,12949,95,0
福岡県,270571,2122801,30590,12,233339,1062,5580
佐賀県,27983,203178,2544,2,22560,73,2806
長崎県,29464,292607,3259,2,27420,114,1329
熊本県,57957,215029,5936,14,51762,259,0
大分県,28065,452069,2099,3,25847,119,0
宮崎県,21853,141847,1884,1,19931,111,73
鹿児島県,36656,284143,2718,3,33373,149,416
沖縄県,110139,627710,4968,13,104738,433,0
