"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1984,53764,109,1,1768,107,0
"青森県",35,2296,0,0,34,1,0
"岩手県",23,3968,0,0,23,0,0
"宮城県",372,9840,75,0,295,2,0
"秋田県",53,2072,2,0,51,0,0
"山形県",78,5062,2,1,76,1,1
"福島県",228,18556,38,2,188,2,0
"茨城県",630,12210,30,5,583,17,0
"栃木県",408,28406,80,1,326,1,1
"群馬県",684,19242,137,0,527,19,1
"埼玉県",4474,133413,260,8,4114,100,0
"千葉県",3689,76502,328,6,3293,68,0
"東京都",24453,422165,2210,28,21851,392,0
"神奈川県",6452,142882,616,30,5700,136,0
"新潟県",165,14702,20,1,145,0,0
"富山県",410,11616,5,0,380,25,0
"石川県",761,11892,57,0,658,46,0
"福井県",244,9529,8,2,224,10,2
"山梨県",180,10396,3,1,171,6,0
"長野県",303,18172,9,0,299,1,6
"岐阜県",603,21299,14,1,579,10,0
"静岡県",522,31929,16,1,505,1,0
"愛知県",5131,69800,392,14,4658,81,0
"三重県",480,11959,79,5,394,7,0
"滋賀県",481,11287,20,0,453,8,0
"京都府",1702,40149,85,1,1592,25,0
"大阪府",10205,172384,744,28,9257,195,9
"兵庫県",2615,53368,106,8,2452,57,0
"奈良県",558,19513,18,0,531,9,0
"和歌山県",238,9083,4,0,227,4,3
"鳥取県",36,5375,13,0,23,0,0
"島根県",137,5320,0,0,137,0,0
"岡山県",148,7861,1,"-",146,"-",1
"広島県",487,19769,20,1,464,3,0
"山口県",195,9065,9,1,184,2,0
"徳島県",147,6794,22,0,113,9,3
"香川県",93,10138,9,0,82,2,0
"愛媛県",114,4002,0,0,108,6,0
"高知県",137,3405,1,0,132,4,0
"福岡県",5006,46705,175,12,4740,91,0
"佐賀県",244,5706,2,0,244,0,2
"長崎県",236,17442,3,0,230,3,0,
"熊本県",571,16092,12,0,551,8,0
"大分県",158,15659,4,0,152,2,0
"宮崎県",344,8497,2,0,342,1,1
"鹿児島県",377,17910,7,0,370,12,12
"沖縄県",2376,36832,157,8,2178,45,4
