都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,102349,1457998,23285,1,75359,1506,2199
青森県,11197,132352,3278,0,7878,41,0
岩手県,5158,152825,1239,0,3866,53,0
宮城県,23503,325663,4158,3,18560,118,667
秋田県,4795,35499,1894,1,2874,27,0
山形県,6564,132891,2211,0,4296,57,0
福島県,14959,537754,3803,2,10978,178,0
茨城県,39432,42981,6357,7,32849,226,0
栃木県,26989,579168,6947,1,19912,130,0
群馬県,32196,430226,8745,4,24256,195,1000
埼玉県,183984,1934161,27270,45,155646,1068,0
千葉県,158022,1423976,24324,11,127982,1063,4653
東京都,634483,4855183,156198,38,475069,3216,0
神奈川県,268671,2131107,54344,61,212974,1353,0
新潟県,18000,408450,4103,3,13834,63,0
富山県,7914,155906,2075,1,5787,52,0
石川県,14275,242436,4446,5,9664,143,22
福井県,6193,164376,1415,1,4740,38,0
山梨県,10022,161912,2748,0,7247,35,8
長野県,19408,449940,4677,2,13064,101,1566
岐阜県,32345,564201,6438,4,24750,227,930
静岡県,49367,850832,12429,4,37073,214,349
愛知県,179800,1746700,40907,22,137681,1212,0
三重県,24630,305600,5268,3,19729,176,543
滋賀県,25499,361734,7004,2,18385,110,0
京都府,72457,568814,18689,77,50993,304,2471
大阪府,374023,4960821,104671,590,266182,3170,0
兵庫県,141873,1042247,42224,26,98211,1448,10
奈良県,29167,346898,8963,13,20045,159,0
和歌山県,12695,92712,3974,35,8531,68,122
鳥取県,3871,215112,1371,0,2450,5,45
島根県,4464,92443,872,1,3586,6,0
岡山県,29475,343602,3780,1,17301,139,8255
広島県,52095,1245799,20390,11,31455,250,0
山口県,14172,300663,3561,3,10507,104,0
徳島県,5345,135568,1170,0,4110,68,3
香川県,9569,172088,2640,0,6879,44,6
愛媛県,11291,218050,2646,1,8556,89,0
高知県,6733,139983,1710,5,4985,38,0
福岡県,138884,1736368,44985,11,87961,666,5272
佐賀県,13078,156914,3483,0,8863,34,698
長崎県,16113,244864,6506,0,9536,77,6
熊本県,31349,162029,7339,11,23858,152,0
大分県,14864,366762,3238,0,11540,86,0
宮崎県,12547,101537,3573,0,8951,45,22
鹿児島県,18477,219783,4886,1,12897,72,622
沖縄県,84979,542928,7138,35,77430,405,6
