"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1845,47800,81,2,1659,105,0
"青森県",35,2163,2,0,32,1,0
"岩手県",23,3467,5,0,18,0,0
"宮城県",256,8452,48,0,206,2,0
"秋田県",50,1846,2,0,48,0,0
"山形県",78,3137,2,1,76,1,1
"福島県",186,16269,52,2,134,0,0
"茨城県",589,11470,52,3,523,14,0
"栃木県",319,24584,19,1,299,1,0
"群馬県",502,16368,73,0,405,19,5
"埼玉県",4172,120926,341,8,3736,95,0
"千葉県",3281,61286,283,8,2933,65,0
"東京都",22168,366455,2202,24,19587,379,0
"神奈川県",5629,125835,612,30,4891,126,0
"新潟県",147,13570,7,1,140,0,0
"富山県",409,10458,28,1,358,25,2
"石川県",718,10000,108,0,570,40,0
"福井県",244,9044,50,4,184,8,2
"山梨県",178,9890,10,1,163,5,0
"長野県",293,16712,33,0,265,1,6
"岐阜県",568,19278,18,2,540,10,0
"静岡県",499,28146,29,2,469,1,0
"愛知県",4730,60130,444,17,4212,74,0
"三重県",443,10854,84,2,355,4,0
"滋賀県",466,10221,41,1,418,7,0
"京都府",1594,34873,137,3,1432,25,0
"大阪府",9232,151066,791,42,8262,171,8
"兵庫県",2378,48018,118,12,2206,54,0
"奈良県",540,17993,35,2,497,8,0
"和歌山県",235,8839,3,0,225,4,3
"鳥取県",22,4601,0,0,22,0,0
"島根県",137,5032,0,0,137,0,0
"岡山県",146,7049,4,"-",141,"-",1
"広島県",464,18484,12,0,449,3,0
"山口県",189,7510,41,1,147,0,1
"徳島県",146,6460,52,3,83,6,5
"香川県",86,9006,11,0,73,2,0
"愛媛県",114,3900,1,0,107,6,0
"高知県",134,3255,7,1,124,3,0
"福岡県",4845,43331,625,17,4145,74,1
"佐賀県",242,5358,5,0,237,0,0
"長崎県",234,15876,18,0,214,3,1,"G48の関数（=O"
"熊本県",554,12477,41,0,495,8,10
"大分県",158,13974,18,0,138,2,0
"宮崎県",339,8251,18,0,321,1,1
"鹿児島県",371,16872,36,1,324,11,0
"沖縄県",2244,30027,240,6,1967,41,4
