"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1552,33821,133,3,1316,103,0
"青森県",32,1549,2,0,29,1,0
"岩手県",7,1907,6,0,1,0,0
"宮城県",182,6782,24,1,157,1,0
"秋田県",35,1201,19,0,16,0,0
"山形県",76,2978,1,0,75,1,1
"福島県",98,11053,10,0,88,0,0
"茨城県",403,8181,106,1,287,10,0
"栃木県",249,16745,49,2,179,0,21
"群馬県",234,9293,52,0,163,19,0
"埼玉県",2920,79080,607,6,2234,79,0
"千葉県",2205,32778,624,6,1527,54,0
"東京都",16064,221676,3760,24,11970,334,0
"神奈川県",3305,42717,517,14,2687,101,0
"新潟県",128,7466,20,0,107,0,1
"富山県",286,5841,48,1,216,22,0
"石川県",376,3578,59,2,289,28,0
"福井県",154,5588,18,2,128,8,0
"山梨県",124,7778,31,0,92,1,0
"長野県",132,9479,35,0,97,"-",0
"岐阜県",472,13573,146,2,319,7,0
"静岡県",345,16211,111,0,233,1,0
"愛知県",2675,29908,1855,9,1241,37,458
"三重県",238,6002,133,2,97,1,7
"滋賀県",298,5907,127,3,169,2,0
"京都府",923,20966,215,3,687,21,0
"大阪府",5892,92007,1701,41,4092,96,3
"兵庫県",1636,32165,321,10,1268,47,0
"奈良県",336,15767,97,1,237,2,0
"和歌山県",182,6999,22,0,154,4,2
"鳥取県",21,4096,16,0,5,0,0
"島根県",123,3225,0,0,121,0,2
"岡山県",113,3533,27,"-",84,"-",2
"広島県",410,14241,95,1,307,3,5
"山口県",78,4528,25,0,53,0,0
"徳島県",60,2919,40,0,12,1,7
"香川県",60,5553,14,1,46,0,0
"愛媛県",107,3257,15,1,87,5,0
"高知県",83,2395,3,0,77,3,0
"福岡県",3012,31278,1290,16,1685,37,0
"佐賀県",157,3464,82,0,94,0,19
"長崎県",167,9447,43,"-",36,3,85,"G48の関数（=O47=★当日デー"
"熊本県",357,8234,148,2,126,5,78
"大分県",92,7959,28,1,63,1,0
"宮崎県",234,5940,120,3,114,0,0
"鹿児島県",277,12288,55,2,209,3,10
"沖縄県",1179,15757,874,11,299,10,0
