"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",983,9690,394,18,519,70,0
"青森県",27,784,6,0,21,0,0
"岩手県",0,457,0,0,0,0,0
"宮城県",88,2428,5,0,82,1,0
"秋田県",16,899,1,0,15,0,0
"山形県",69,2525,11,2,58,0,0
"福島県",81,2802,23,2,58,0,0
"茨城県",168,4145,44,2,98,9,17
"栃木県",57,2642,18,5,39,0,0
"群馬県",147,3188,47,1,82,18,0
"埼玉県",977,14908,241,8,691,45,0
"千葉県",888,11966,244,13,604,40,0
"東京都",5027,13799,1583,54,3232,212,0
"神奈川県",1236,2604,366,34,808,62,0
"新潟県",82,3605,30,0,51,0,1
"富山県",224,2915,80,2,126,18,0
"石川県",284,2426,105,3,159,20,0
"福井県",122,2207,16,2,98,8,0
"山梨県",57,3162,6,1,51,0,0
"長野県",76,2285,25,2,51,"-",0
"岐阜県",150,2990,11,1,132,7,0
"静岡県",73,3237,11,2,61,1,0
"愛知県",501,8773,75,4,388,34,4
"三重県",45,2219,8,0,36,1,0
"滋賀県",97,1529,19,1,77,1,0
"京都府",357,6032,67,1,277,13,0
"大阪府",1765,18416,462,43,1228,63,12
"兵庫県",697,9653,121,18,539,37,0
"奈良県",90,2383,14,0,74,2,0
"和歌山県",63,3450,8,0,52,3,0
"鳥取県",3,1213,2,0,1,0,0
"島根県",24,957,9,1,15,0,0
"岡山県",25,1466,4,"-",21,"-",0
"広島県",165,6250,56,1,107,2,0
"山口県",37,1585,4,1,33,0,0
"徳島県",5,635,0,0,4,1,0
"香川県",28,1907,2,0,26,0,0
"愛媛県",68,1393,25,0,40,3,0
"高知県",74,1624,5,0,66,3,0
"福岡県",657,12119,121,10,510,25,1
"佐賀県",46,1285,17,0,27,0,2
"長崎県",17,2477,1,0,15,1,0
"熊本県",48,3623,14,1,31,3,0
"大分県",60,3590,3,0,55,1,1
"宮崎県",17,1278,5,0,12,0,0
"鹿児島県",10,1536,3,0,7,0,0
"沖縄県",142,2643,21,4,115,6,0
