"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1619,36031,137,3,1379,103,0
"青森県",33,1689,1,0,31,1,0
"岩手県",8,2176,6,0,3,0,1
"宮城県",184,7109,10,1,173,1,0
"秋田県",42,1450,15,0,25,0,2
"山形県",76,3002,0,0,76,1,1
"福島県",105,11895,15,1,90,0,0
"茨城県",452,9203,86,2,356,10,0
"栃木県",276,18305,42,4,214,1,19
"群馬県",298,10321,101,0,178,19,0
"埼玉県",3221,87801,607,11,2532,82,0
"千葉県",2463,44503,522,6,1885,56,0
"東京都",17714,253605,3615,25,13759,340,0
"神奈川県",3854,87845,593,22,3156,105,0
"新潟県",129,7890,7,0,121,0,1
"富山県",307,6591,50,0,238,22,3
"石川県",456,4059,122,3,305,29,0
"福井県",155,5886,7,1,140,8,0
"山梨県",136,8444,31,0,104,1,0
"長野県",148,10650,34,0,115,"-",1
"岐阜県",512,15272,81,3,424,7,0
"静岡県",398,18540,78,2,319,1,0
"愛知県",3454,37041,1488,13,2125,43,202
"三重県",281,7333,103,2,176,1,1
"滋賀県",337,6953,108,4,225,4,0
"京都府",1061,23577,208,3,832,21,0
"大阪府",6845,105103,1685,72,5049,106,5
"兵庫県",1863,35836,279,14,1536,48,0
"奈良県",394,11572,96,1,295,3,0
"和歌山県",196,7369,24,3,166,4,2
"鳥取県",21,4292,13,0,8,0,0
"島根県",132,4191,103,0,29,0,0
"岡山県",126,3821,20,"-",90,"-",16
"広島県",435,15725,73,1,360,3,1
"山口県",83,4998,25,0,58,0,0
"徳島県",90,3755,43,0,31,1,15
"香川県",63,6293,11,0,51,1,0
"愛媛県",110,3428,10,0,94,6,0
"高知県",102,2590,17,0,79,3,3
"福岡県",3559,34477,1061,19,2459,39,0
"佐賀県",195,3933,68,0,128,0,1
"長崎県",185,10708,37,"-",36,3,109,"G48の関数（=O47=★当日データ"
"熊本県",407,9139,94,4,235,6,72
"大分県",103,8982,22,0,80,1,0
"宮崎県",261,6761,78,0,183,1,1
"鹿児島県",296,13001,26,2,244,4,22
"沖縄県",1618,18176,1156,21,453,13,0
