"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",59193,1050861,1905,25,55975,1462,149
"青森県",5165,78382,521,7,4611,33,0
"岩手県",3397,114078,223,0,3124,50,0
"宮城県",15737,225843,760,19,14843,108,26
"秋田県",1780,24598,108,2,1646,26,0
"山形県",3419,90670,197,3,3169,53,0
"福島県",9266,385270,346,7,8747,173,0
"茨城県",23068,38857,1179,25,21684,205,0
"栃木県",14546,423128,764,14,13676,106,0
"群馬県",16121,273204,659,21,15296,166,0
"埼玉県",110846,1367966,8775,124,101121,950,0
"千葉県",96367,996705,7459,77,87964,944,0
"東京都",366894,3446777,14325,225,349891,2678,0
"神奈川県",162668,1500565,7056,167,154424,1188,0
"新潟県",7397,261770,445,8,6894,58,0
"富山県",4684,106624,282,8,4357,45,0
"石川県",7624,178806,267,3,7213,123,21
"福井県",2860,106762,174,1,2650,36,0
"山梨県",4893,101838,286,2,4580,28,1
"長野県",8411,289560,313,2,8055,95,52
"岐阜県",17906,375598,1289,17,16583,207,173
"静岡県",25570,572990,1936,20,23441,193,0
"愛知県",99688,1182279,16844,83,81769,1075,0
"三重県",14164,202459,1886,23,12436,149,307
"滋賀県",11786,220723,785,7,10904,97,0
"京都府",34205,394620,2259,79,31590,258,98
"大阪府",190947,3169321,16939,606,169150,2875,1983
"兵庫県",73668,691447,5293,73,67011,1369,5
"奈良県",15038,233127,965,18,13929,144,0
"和歌山県",5055,61836,222,14,4673,58,102
"鳥取県",1593,135806,132,2,1434,5,22
"島根県",1521,48532,108,1,1411,2,0
"岡山県",14754,241401,1161,17,13164,133,296
"広島県",20739,821060,805,15,19168,189,577
"山口県",5424,166210,318,3,5018,88,0
"徳島県",3114,94894,275,4,2775,64,0
"香川県",4577,121165,193,5,4349,34,1
"愛媛県",4947,139184,224,6,4642,81,0
"高知県",3987,89786,261,6,3695,31,0
"福岡県",71942,1168653,6770,32,64429,588,155
"佐賀県",5604,94065,224,1,5352,29,1
"長崎県",5779,167246,352,2,5358,71,2
"熊本県",13812,115926,994,16,12687,131,0
"大分県",7780,241780,427,4,7279,74,0
"宮崎県",5968,70125,398,8,5518,36,16
"鹿児島県",8863,160380,512,8,8330,58,37
"沖縄県",47464,366895,4543,95,42199,273,449
