都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,390396,2427251,6671,1,381531,2102,92
青森県,66927,275779,3544,0,63266,117,0
岩手県,40186,308585,1908,0,38181,97,0
宮城県,98329,645337,3017,1,94384,202,726
秋田県,33211,64489,1075,1,32064,72,0
山形県,31987,204064,1339,0,30550,98,0
福島県,68955,893149,2049,1,66679,227,0
茨城県,169686,1380150,3106,1,166128,452,0
栃木県,97095,787506,2693,0,94122,280,0
群馬県,102239,692740,3413,0,98503,323,0
埼玉県,592289,3036343,19733,2,570889,1667,0
千葉県,484753,2240725,6982,2,460494,1805,15472
東京都,1680442,7436102,72519,12,1603335,4588,0
神奈川県,816599,3152340,28041,15,786315,2243,0
新潟県,78595,706122,2327,0,76177,91,0
富山県,42334,268996,2116,0,40122,96,0
石川県,62963,524736,2327,1,60414,199,23
福井県,41510,351398,1789,0,39675,46,0
山梨県,36031,377768,1272,0,34697,68,6
長野県,81081,791793,2325,0,78140,206,410
岐阜県,115286,969132,4359,1,109340,351,1236
静岡県,188068,1355014,8370,0,178548,424,726
愛知県,592406,2977974,20608,2,569692,2106,0
三重県,92672,573678,4289,2,90191,317,2125
滋賀県,99949,696327,3929,1,95798,222,0
京都府,222095,890603,8552,13,211464,756,1323
大阪府,1063693,7653207,46134,7,1012336,5223,0
兵庫県,461285,1692080,13719,5,445311,2255,0
奈良県,100353,556764,4042,3,95919,392,0
和歌山県,48494,189238,2553,0,45606,118,217
鳥取県,18705,441292,2072,0,16397,20,216
島根県,27063,245209,6603,1,20440,20,0
岡山県,108306,631386,1492,0,103894,252,2668
広島県,174673,2025288,4868,0,169309,496,0
山口県,52398,619372,2652,0,49565,181,0
徳島県,25923,234529,1148,0,24697,86,8
香川県,53104,298812,1870,0,51102,132,0
愛媛県,50435,403631,4793,2,45499,143,0
高知県,32775,330875,1724,0,30935,116,0
福岡県,476479,2919066,18138,0,447206,1288,9847
佐賀県,64146,307671,4565,0,55446,111,4024
長崎県,71616,460951,4494,0,67007,128,13
熊本県,126987,321495,10719,2,115954,314,0
大分県,64190,645769,4804,0,59219,167,0
宮崎県,64035,196999,4422,0,59377,149,87
鹿児島県,102567,461575,6148,0,94688,214,1517
沖縄県,277329,962994,18704,14,258064,497,64
