都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,619835,2812936,60799,2,557147,2343,454
青森県,125906,351430,18148,0,107567,191,0
岩手県,85235,398220,12559,0,72531,145,0
宮城県,211595,794396,32411,12,175741,285,3158
秋田県,74928,71441,20371,4,54471,86,0
山形県,74182,227695,16688,1,57368,136,10
福島県,141476,1051065,26222,3,115012,242,0
茨城県,299199,1477266,27074,6,271572,553,0
栃木県,185212,892730,23825,11,160980,407,0
群馬県,192346,823476,29497,6,162440,409,0
埼玉県,1021595,3655119,81190,29,938418,1987,0
千葉県,811296,2656636,52955,17,739804,2182,16355
東京都,2834941,8767474,208394,38,2621383,5164,0
神奈川県,1310758,4266192,25064,56,1283019,2675,0
新潟県,181002,866118,25507,6,155376,119,0
富山県,98931,325453,22000,4,76800,131,0
石川県,127431,673895,18656,6,108530,222,23
福井県,90078,421489,13408,3,76602,68,0
山梨県,78955,457423,9753,0,69127,111,36
長野県,162015,940108,20554,3,136058,254,5149
岐阜県,236323,1174066,31010,6,201161,451,3701
静岡県,396565,1650303,50849,12,342113,611,2992
愛知県,1128910,3646811,141734,37,984674,2502,0
三重県,199937,695640,38795,4,164466,435,3759
滋賀県,189556,860016,22443,3,166830,283,0
京都府,405709,1111415,62122,70,337744,861,4982
大阪府,1840298,8993184,207674,92,1626731,5893,0
兵庫県,847332,2224639,80635,42,764134,2574,11
奈良県,188164,679415,50068,15,137637,459,0
和歌山県,108197,279335,13544,6,94153,191,309
鳥取県,49264,622766,8299,1,40505,46,414
島根県,65599,317298,9942,0,55585,72,0
岡山県,214595,744043,22412,15,158999,339,32845
広島県,330685,2352798,77659,4,252409,617,0
山口県,128391,754926,23527,4,104559,305,0
徳島県,68915,271953,17241,6,51636,118,80
香川県,113098,365788,18953,1,93919,226,0
愛媛県,127551,544008,28168,4,99151,232,0
高知県,76494,426104,16761,10,59520,213,0
福岡県,936616,3648375,110332,14,799733,1646,24905
佐賀県,132516,377021,17843,2,108477,187,6009
長崎県,170524,648799,40569,4,129927,225,197
熊本県,278405,461219,33343,22,244554,508,0
大分県,144680,810416,18230,8,126195,255,0
宮崎県,157416,227828,27308,5,129276,252,580
鹿児島県,239950,662913,36537,10,199007,392,4014
沖縄県,459621,1121598,30963,22,427576,586,496
