"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",6380,119279,1993,19,4246,141,0
"青森県",280,6349,19,2,255,6,0
"岩手県",112,7411,79,1,33,0,0
"宮城県",1061,17169,189,8,863,9,0
"秋田県",74,3155,6,1,68,0,0
"山形県",107,7144,20,0,86,1,0
"福島県",466,36945,54,4,406,6,0
"茨城県",1139,15503,247,5,873,19,0
"栃木県",550,49184,52,4,498,2,2
"群馬県",1016,33976,79,3,916,21,0
"埼玉県",7326,216902,890,17,6306,130,0
"千葉県",6199,153635,752,8,5361,86,0
"東京都",36778,701481,3347,37,32954,477,0
"神奈川県",10988,234414,1207,44,9597,184,0
"新潟県",286,20632,85,1,201,0,0
"富山県",441,16124,16,0,399,26,0
"石川県",831,20483,7,0,775,49,0
"福井県",298,13346,31,2,256,11,0
"山梨県",298,12801,50,2,241,7,0
"長野県",567,27741,165,0,401,6,5
"岐阜県",890,30992,130,0,747,13,0
"静岡県",1111,51416,339,3,768,4,0
"愛知県",8262,122758,1317,19,6841,104,0
"三重県",684,18271,90,5,587,7,0
"滋賀県",720,24685,87,0,624,9,0
"京都府",2409,60062,214,3,2160,35,0
"大阪府",16744,288368,2329,81,14124,272,19
"兵庫県",4355,82174,544,23,3735,76,0
"奈良県",952,29663,183,4,758,11,0
"和歌山県",372,11946,65,4,297,4,6
"鳥取県",53,6185,10,0,43,0,0
"島根県",142,6498,1,0,141,0,0
"岡山県",458,17220,109,3,310,11,28
"広島県",726,31670,43,0,674,6,3
"山口県",326,13795,98,2,223,2,3
"徳島県",176,7712,8,2,161,9,2
"香川県",127,15760,19,0,106,2,0
"愛媛県",164,5091,47,0,111,6,0
"高知県",144,3700,0,0,140,4,0
"福岡県",5477,187533,143,3,5228,106,0
"佐賀県",290,8602,15,0,276,1,2
"長崎県",254,25507,8,0,243,3,0,"G48の関数（=O47=★当日データ★!E49"
"熊本県",951,22677,76,1,841,11,23
"大分県",208,24521,45,0,160,3,0
"宮崎県",398,8918,26,0,372,1,1
"鹿児島県",592,25683,48,0,537,13,6
"沖縄県",3925,66496,345,2,3517,68,5
