"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1290,23261,59,5,1130,101,0
"青森県",29,1065,2,0,26,1,0
"岩手県",0,1099,0,0,0,0,0
"宮城県",104,4544,9,0,94,1,0
"秋田県",16,1012,0,0,16,0,0
"山形県",71,2639,3,0,68,1,1
"福島県",83,7798,1,0,82,0,0
"茨城県",199,5714,20,1,169,10,0
"栃木県",93,9229,11,0,82,0,0
"群馬県",155,5748,2,0,134,19,0
"埼玉県",1462,43157,308,4,1087,67,0
"千葉県",1119,20693,152,0,921,46,0
"東京都",7927,113458,1379,5,6223,325,0
"神奈川県",1743,14021,158,8,1488,97,0
"新潟県",87,5290,3,0,83,0,1
"富山県",230,4225,3,0,205,22,0
"石川県",300,2959,6,1,267,27,0
"福井県",123,3683,1,0,114,8,0
"山梨県",76,6139,1,0,74,1,0
"長野県",78,3485,2,0,76,"-",0
"岐阜県",162,5825,7,2,148,7,0
"静岡県",94,8602,11,0,82,1,0
"愛知県",528,13977,8,0,483,34,3
"三重県",48,3075,0,0,45,1,2
"滋賀県",106,2737,5,1,100,1,0
"京都府",420,11599,40,0,362,18,0
"大阪府",1967,46112,104,3,1777,86,0
"兵庫県",731,16817,24,0,662,45,0
"奈良県",119,4383,27,0,90,2,0
"和歌山県",80,4515,16,0,61,3,0
"鳥取県",5,1950,2,0,3,0,0
"島根県",24,1285,0,0,24,0,0
"岡山県",28,2038,2,"-",26,"-",0
"広島県",178,8178,10,0,166,3,1
"山口県",37,2662,0,0,37,0,0
"徳島県",10,1183,4,0,4,1,1
"香川県",29,2975,1,0,28,0,0
"愛媛県",82,2663,0,0,77,5,0
"高知県",74,2025,0,0,71,3,0
"福岡県",917,17868,66,4,818,33,0
"佐賀県",47,1700,0,0,47,0,0
"長崎県",19,3878,2,0,16,1,0
"熊本県",49,4421,0,0,46,3,0
"大分県",60,5331,0,0,59,1,0
"宮崎県",18,1674,1,0,17,0,0
"鹿児島県",145,6949,134,0,11,0,0
"沖縄県",148,3097,3,0,139,7,0
