都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,159054,1614500,27402,7,130962,1695,1005
青森県,18625,153109,3429,0,15142,54,0
岩手県,8754,173589,2488,1,6209,57,0
宮城県,36639,373545,6635,11,29200,130,674
秋田県,8389,41817,1818,2,6540,31,0
山形県,10514,148285,2144,0,8307,63,0
福島県,22372,589786,3051,6,19137,184,0
茨城県,65626,43898,8886,16,56469,271,0
栃木県,41443,611873,6933,9,34343,167,0
群馬県,47988,472495,7044,9,40705,239,0
埼玉県,286771,2139346,38407,57,247218,1146,0
千葉県,246986,1583645,49530,29,192145,1238,4073
東京都,926812,5313580,171748,82,751561,3503,0
神奈川県,414535,2180686,51911,100,361060,1564,0
新潟県,26851,449750,3917,3,22868,66,0
富山県,14985,177039,5226,3,9700,59,0
石川県,21990,279122,3487,2,18321,159,23
福井県,10796,202629,1576,3,9181,39,0
山梨県,15182,186746,2329,4,12827,39,13
長野県,28878,495792,4390,2,23705,140,643
岐阜県,49043,629164,7059,8,40641,259,1084
静岡県,79951,930517,12615,4,66075,302,959
愛知県,286937,1972979,39477,54,245990,1470,0
三重県,37435,354936,5544,3,32739,226,1074
滋賀県,43502,408308,8601,1,34772,129,0
京都府,114105,635176,20640,83,91931,382,1152
大阪府,599790,5466061,124613,788,471465,3690,22
兵庫県,235982,1195205,44822,47,189470,1721,31
奈良県,49758,387266,14466,26,35059,233,0
和歌山県,20826,113068,2583,12,18000,96,147
鳥取県,5626,240959,931,0,4612,8,75
島根県,5873,103516,655,0,5210,8,0
岡山県,45042,413636,5836,14,34676,180,4350
広島県,69416,1355636,11282,14,57780,354,0
山口県,19510,377372,2395,3,16996,119,0
徳島県,9147,151007,1791,0,7296,73,13
香川県,16275,190889,3303,3,12908,64,0
愛媛県,15497,247365,1975,2,13412,110,0
高知県,10934,170609,2016,10,8849,69,0
福岡県,214856,1947748,41098,16,167659,855,5244
佐賀県,21150,181330,3355,4,16230,59,1506
長崎県,23110,270053,3873,3,19952,102,817
熊本県,45272,189155,7738,15,37333,201,0
大分県,21826,410749,2388,0,19344,94,0
宮崎県,17256,122543,2076,0,15148,81,49
鹿児島県,28499,253228,3666,7,24221,112,500
沖縄県,95939,578265,5220,26,90286,423,10
