都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,246854,1928924,19746,9,225205,1954,51
青森県,41111,206379,4908,0,36112,91,0
岩手県,21787,228266,3317,1,18390,80,0
宮城県,64795,482228,5795,3,58214,178,608
秋田県,19808,53577,3270,3,16489,49,0
山形県,19668,177450,1833,1,17754,81,0
福島県,42434,708200,5165,3,37069,200,0
茨城県,128544,44951,7893,3,120255,396,0
栃木県,70034,687620,6394,2,63384,256,0
群馬県,76088,562967,4483,0,71307,298,0
埼玉県,468975,2531118,26220,14,441341,1414,0
千葉県,388641,1875744,21316,9,363363,1687,2275
東京都,1338408,6184146,112962,27,1221207,4239,0
神奈川県,647762,2180686,29111,18,616574,2077,0
新潟県,50743,547998,5385,1,45267,91,0
富山県,29877,218376,2269,2,27520,88,0
石川県,37835,364569,2778,1,34848,186,23
福井県,23597,274806,1285,1,22267,45,0
山梨県,25800,253702,1660,1,24086,64,10
長野県,51369,610862,4631,0,45323,169,1246
岐阜県,75570,757263,4603,1,69804,320,843
静岡県,132311,1066008,7725,1,124244,388,46
愛知県,439738,2394066,22165,16,415584,1989,0
三重県,62478,439857,5158,0,58627,275,1582
滋賀県,74164,538104,4200,0,69764,200,0
京都府,165774,741761,9291,7,155070,685,728
大阪府,839318,6366034,40811,281,793653,4826,28
兵庫県,353808,1398250,15308,13,336360,2143,3
奈良県,79051,461671,8811,7,69886,354,0
和歌山県,31467,143957,1571,0,29607,111,178
鳥取県,10194,318871,670,0,9385,14,125
島根県,10944,148690,1281,0,9652,11,0
岡山県,69228,493254,3679,2,61607,225,3717
広島県,108357,1571842,11714,5,96190,453,0
山口県,32864,495987,2704,1,29990,170,0
徳島県,17288,184925,826,2,16389,79,6
香川県,33246,234807,2541,1,30591,114,0
愛媛県,28301,305899,2614,4,25554,133,0
高知県,18733,230167,1405,2,17227,101,0
福岡県,329879,2324013,33433,9,288406,1160,6880
佐賀県,36652,228439,3000,0,30699,92,2861
長崎県,36759,318605,3806,0,34494,117,1658
熊本県,71657,240815,5084,5,66297,276,0
大分県,37179,501470,3401,2,33632,146,0
宮崎県,31411,162408,4506,1,26860,120,75
鹿児島県,51821,327938,5478,0,45443,171,729
沖縄県,136279,689584,10119,9,125712,441,7
