"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2390,65584,210,0,2073,107,0
"青森県",39,2619,2,0,36,1,0
"岩手県",24,4682,1,0,23,0,0
"宮城県",491,11617,47,1,442,2,0
"秋田県",59,2349,5,0,54,0,0
"山形県",81,5298,3,0,77,1,0
"福島県",319,23265,67,3,247,5,0
"茨城県",710,13060,45,5,648,17,0
"栃木県",444,33555,15,0,430,1,2
"群馬県",763,25367,39,4,703,19,2
"埼玉県",5131,157456,380,10,4649,102,0
"千葉県",4346,106437,325,12,3947,74,0
"東京都",27959,515503,1974,27,25562,423,0
"神奈川県",7591,172457,515,18,6925,151,0
"新潟県",179,16452,9,0,170,0,0
"富山県",422,13531,3,0,393,26,0
"石川県",782,14607,20,0,715,47,0
"福井県",249,10254,4,0,234,11,0
"山梨県",197,11057,2,1,189,6,0
"長野県",320,20367,6,0,313,2,1
"岐阜県",636,24420,9,1,617,10,0
"静岡県",567,37931,11,0,554,2,0
"愛知県",5557,85912,238,8,5228,91,0
"三重県",542,14328,30,0,505,7,0
"滋賀県",518,13058,16,0,494,8,0
"京都府",1863,46776,93,2,1743,27,0
"大阪府",11249,204301,437,21,10572,224,16
"兵庫県",2913,61514,134,15,2720,59,0
"奈良県",603,22589,26,1,568,9,0
"和歌山県",252,9793,10,1,235,4,3
"鳥取県",36,5539,1,0,35,0,0
"島根県",140,5943,0,0,140,0,0
"岡山県",164,8654,8,3,152,1,3
"広島県",641,24634,60,1,577,3,1
"山口県",209,10725,9,1,198,2,0
"徳島県",149,7104,0,0,131,9,9
"香川県",96,11827,3,0,91,2,0
"愛媛県",115,4192,1,0,108,6,0
"高知県",139,3542,1,0,134,4,0
"福岡県",5105,145841,69,7,4937,99,0
"佐賀県",249,6322,3,0,248,0,2
"長崎県",241,20210,3,0,233,3,2,"G48の関数（=O47=★当日データ★!E"
"熊本県",714,17813,66,1,606,8,34
"大分県",158,18432,1,0,155,2,0
"宮崎県",344,8677,0,0,344,1,1
"鹿児島県",456,20797,24,0,432,12,12
"沖縄県",2769,45025,237,7,2487,49,4
