都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,62133,1297501,537,0,60025,1476,95
青森県,5967,106814,65,0,5864,38,0
岩手県,3529,138755,40,0,3436,53,0
宮城県,16394,270924,89,0,16173,118,14
秋田県,1946,27703,12,0,1907,27,0
山形県,3653,116909,46,0,3551,56,0
福島県,9660,479148,130,0,9354,176,0
茨城県,24835,40625,343,0,24272,220,0
栃木県,15974,536507,353,0,15504,117,0
群馬県,17865,362913,463,0,17224,178,0
埼玉県,117646,1682566,1560,1,115027,1059,0
千葉県,101876,1267668,916,0,99676,1028,256
東京都,388766,4261890,5646,4,379945,3175,0
神奈川県,171770,1868605,1802,3,168649,1319,0
新潟県,8643,337907,407,0,8173,63,0
富山県,4946,134217,77,0,4817,52,0
石川県,8135,217274,106,0,7869,139,21
福井県,3252,129430,135,0,3079,38,0
山梨県,5205,138818,42,0,5134,29,0
長野県,9482,375306,426,1,8928,97,31
岐阜県,19579,482880,261,0,19065,219,34
静岡県,27393,741868,368,2,26598,209,218
愛知県,108032,1538543,1284,1,105587,1161,0
三重県,14953,276023,136,0,14986,163,332
滋賀県,13014,302506,503,0,12407,104,0
京都府,37160,483537,855,9,35887,292,126
大阪府,207806,4339560,3794,47,200946,3066,0
兵庫県,79705,885226,745,2,77562,1398,0
奈良県,16416,287960,452,0,15815,149,0
和歌山県,5401,69336,93,1,5137,62,109
鳥取県,1738,176349,69,0,1639,5,25
島根県,1928,66059,178,0,1745,5,0
岡山県,15859,310392,17,0,15421,136,285
広島県,24453,1014281,2226,2,22024,203,0
山口県,6892,222391,1013,1,5786,93,0
徳島県,3335,119299,46,0,3225,66,2
香川県,4805,148600,98,0,4668,38,1
愛媛県,5581,177251,168,0,5331,82,0
高知県,4207,114161,39,0,4135,33,0
福岡県,75757,1469012,738,3,74178,627,214
佐賀県,6112,124851,157,0,5897,30,28
長崎県,6299,208632,173,0,6054,73,1
熊本県,14457,126013,34,0,14287,136,0
大分県,8298,314446,111,0,8103,84,0
宮崎県,6163,73188,45,0,6096,41,19
鹿児島県,9718,180864,488,0,9057,66,107
沖縄県,58209,458279,7511,23,50303,398,3
