都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,306641,2091637,20586,3,284826,2001,772
青森県,49427,227818,2280,0,47047,100,0
岩手県,29032,254311,2752,3,26194,86,0
宮城県,76410,532383,3367,1,72315,191,537
秋田県,26383,58804,2396,1,23925,62,0
山形県,24165,185757,1681,2,22397,87,0
福島県,54249,766902,4066,2,49967,216,0
茨城県,146983,1240444,2573,2,143987,423,0
栃木県,83228,720046,3697,2,79265,266,0
群馬県,86216,604612,2974,0,83434,309,501
埼玉県,519728,2693321,10263,5,507985,1480,0
千葉県,427244,1985733,11569,4,410652,1752,3271
東京都,1459374,6543848,60165,8,1394847,4362,0
神奈川県,712411,2180686,11869,15,698398,2144,0
新潟県,62822,601226,2672,0,60059,91,0
富山県,32798,230693,1421,1,31285,92,0
石川県,45336,399959,2924,6,42197,192,23
福井県,28484,299490,1219,0,27220,45,0
山梨県,29297,297841,845,0,28389,67,4
長野県,64440,671246,2685,0,61381,181,193
岐阜県,88286,820367,2898,1,84294,324,770
静岡県,149856,1164154,4781,0,143682,404,989
愛知県,490246,2555881,16967,10,471254,2025,0
三重県,73113,487499,2255,2,72341,285,1768
滋賀県,82478,589798,2230,1,80035,213,0
京都府,184937,785288,6139,10,177208,706,884
大阪府,910087,6725461,23992,22,881124,4967,4
兵庫県,390572,1479994,9572,8,378797,2204,1
奈良県,86091,486463,6564,2,79155,372,0
和歌山県,37170,159659,1100,0,35754,117,199
鳥取県,12641,357656,593,0,11870,14,164
島根県,14466,187665,1031,1,13420,15,0
岡山県,83393,534328,3546,1,77977,241,1629
広島県,130846,1740436,11030,5,119349,467,0
山口県,37846,535464,1622,1,36050,174,0
徳島県,19218,197355,490,0,18653,80,5
香川県,40822,253822,1883,0,38818,121,0
愛媛県,34626,335097,1680,3,32809,137,0
高知県,22593,250894,1390,1,21097,106,0
福岡県,381539,2504436,13174,6,359885,1222,7258
佐賀県,46604,254285,2317,0,41171,105,3011
長崎県,46781,345316,3639,2,45506,123,2487
熊本県,84333,261889,4512,5,79537,284,0
大分県,45966,543344,2323,1,43487,156,0
宮崎県,42465,180919,3002,3,39400,135,72
鹿児島県,68496,373894,4112,2,63271,185,928
沖縄県,171362,764027,12198,17,158722,448,6
