都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,238980,1906939,19739,7,217069,1946,226
青森県,39461,203458,4673,0,34700,88,0
岩手県,20504,223946,3015,1,17409,80,0
宮城県,62721,474856,5704,3,56236,176,605
秋田県,18681,52544,2952,2,15680,49,0
山形県,18966,174509,2202,2,16684,80,0
福島県,40317,699604,4888,2,35229,200,0
茨城県,123416,44830,7568,2,115460,388,0
栃木県,67650,683609,6223,3,61175,252,0
群馬県,74272,557906,4784,1,69196,292,0
埼玉県,455553,2510374,27933,17,426213,1407,0
千葉県,378838,1851058,20733,15,353805,1678,2622
東京都,1310796,6124890,104410,30,1202158,4228,0
神奈川県,631975,2180686,28868,30,601047,2060,0
新潟県,48046,540296,5240,0,42715,91,0
富山県,29375,216636,2475,4,26815,85,0
石川県,36793,359398,2673,2,33911,186,23
福井県,22740,269832,1216,1,21479,45,0
山梨県,24979,253702,1851,1,23074,64,10
長野県,48694,599475,4494,0,43512,168,520
岐阜県,73259,748802,4582,1,67722,317,638
静岡県,129125,1066008,8592,1,119951,386,196
愛知県,430708,2370814,21796,18,406930,1982,0
三重県,60423,439857,5226,2,56467,274,1544
滋賀県,72595,534254,4514,1,67884,197,0
京都府,162602,734895,9856,7,151108,676,962
大阪府,824968,6308882,39828,277,780315,4791,34
兵庫県,346959,1384352,15795,11,329032,2135,3
奈良県,77430,457115,8337,6,68740,353,0
和歌山県,30353,141063,1450,0,28617,110,176
鳥取県,9896,313747,666,0,9101,14,115
島根県,10439,148690,1279,0,9149,11,0
岡山県,66965,493254,3679,2,61607,223,1456
広島県,103869,1571842,11164,4,92255,450,0
山口県,31738,495987,2793,1,28778,167,0
徳島県,16869,183065,743,2,16049,79,2
香川県,31998,232340,2459,2,29426,113,0
愛媛県,27112,304500,2478,4,24504,130,0
高知県,18183,223792,1369,2,16713,101,0
福岡県,320823,2296233,29694,10,282618,1152,7359
佐賀県,35025,224863,3084,0,29274,90,2577
長崎県,35364,314853,3419,0,33420,117,1592
熊本県,69261,236624,5346,6,63639,276,0
大分県,35470,494964,3186,2,32140,144,0
宮崎県,29412,158780,4336,2,25031,119,74
鹿児島県,49369,320834,5890,0,42631,171,677
沖縄県,131516,680596,9504,5,121574,441,3
