都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,204347,1780500,16775,4,186004,1894,326
青森県,30427,183961,4264,0,26083,80,0
岩手県,15747,202053,2376,1,13301,70,0
宮城県,52032,434116,5215,3,46054,166,597
秋田県,13554,48133,1765,0,11746,43,0
山形県,15681,164236,2207,2,13398,76,0
福島県,31328,651254,3562,2,27577,189,0
茨城県,100092,44484,9504,5,90232,356,0
栃木県,56034,648610,5881,1,49924,229,0
群馬県,63503,524539,5244,5,57984,275,0
埼玉県,388377,2359182,28498,29,358588,1291,0
千葉県,329394,1745348,22395,17,302811,1588,2600
東京都,1168981,5798568,120234,45,1044692,4055,0
神奈川県,557572,2180686,38387,62,517241,1944,0
新潟県,36904,497707,3612,2,33207,85,0
富山県,25190,203107,4844,0,20275,71,0
石川県,31960,328323,3337,6,28419,181,23
福井県,19380,251038,2258,2,17081,41,0
山梨県,20578,229365,1706,1,18816,61,5
長野県,38473,545187,3326,2,34345,159,643
岐阜県,63401,703879,4107,5,58541,304,449
静岡県,111439,1018639,10650,5,98839,372,1578
愛知県,382734,2230779,23991,34,356838,1905,0
三重県,50537,408628,3745,7,47924,261,1393
滋賀県,63197,499095,7149,3,55865,183,0
京都府,146028,699873,8670,39,135938,589,831
大阪府,755379,6001264,53249,577,697613,4482,35
兵庫県,311648,1313914,21857,20,287756,2037,2
奈良県,70099,431917,9997,11,59771,331,0
和歌山県,26461,130495,914,2,25281,107,159
鳥取県,8333,286030,743,0,7483,11,96
島根県,8257,130033,923,1,7325,9,0
岡山県,58183,467245,3674,5,52944,221,1344
広島県,86942,1476989,7133,7,79373,436,0
山口県,26454,462176,2391,1,23904,159,0
徳島県,14888,171474,1433,1,13380,78,3
香川県,26023,216730,3286,2,22638,99,0
愛媛県,22046,281873,2342,3,19579,125,0
高知県,15463,200034,1647,3,13719,97,0
福岡県,279623,2156877,27686,13,245017,1086,5834
佐賀県,29004,207188,2541,2,24060,77,2326
長崎県,30362,296489,2878,1,28747,116,1379
熊本県,59966,219829,5660,12,54041,265,0
大分県,28916,460750,1808,4,26984,124,0
宮崎県,22875,144715,2077,0,20759,114,75
鹿児島県,38051,289644,2721,3,34819,158,353
沖縄県,113104,635220,5288,5,107381,437,2
