"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1712,39570,137,2,1472,103,0
"青森県",33,1894,0,0,32,1,0
"岩手県",12,2615,6,0,6,0,0
"宮城県",192,7463,10,0,180,2,0
"秋田県",45,1687,6,0,39,0,0
"山形県",77,3075,1,0,76,1,1
"福島県",128,13162,32,0,96,0,0
"茨城県",507,10068,75,2,421,11,0
"栃木県",289,20335,32,2,259,1,3
"群馬県",384,12076,116,0,249,19,0
"埼玉県",3592,98861,576,12,2930,86,0
"千葉県",2801,50562,469,9,2273,59,0
"東京都",19428,291053,3049,38,16027,352,0
"神奈川県",4459,103553,667,22,3684,108,0
"新潟県",139,11807,11,0,128,0,0
"富山県",342,7097,65,3,260,23,6
"石川県",573,6665,159,2,383,31,0
"福井県",164,6462,11,0,145,8,0
"山梨県",167,9157,37,0,129,1,0
"長野県",183,12334,37,1,149,"-",3
"岐阜県",543,16688,45,5,489,9,0
"静岡県",446,22444,56,2,389,1,0
"愛知県",4187,47113,1109,26,3021,57,0
"三重県",342,8768,84,2,255,2,1
"滋賀県",401,8023,100,1,297,4,0
"京都府",1319,28036,259,2,1039,21,0
"大阪府",7901,121086,1602,67,6162,131,6
"兵庫県",2129,40388,278,14,1802,49,0
"奈良県",492,12714,130,2,359,3,0
"和歌山県",227,8328,34,0,186,4,3
"鳥取県",22,4472,5,0,17,0,0
"島根県",135,4622,62,0,73,0,0
"岡山県",141,5880,16,"-",110,"-",15
"広島県",451,16987,28,1,420,3,0
"山口県",114,5786,38,1,76,0,0
"徳島県",109,4923,57,1,43,1,8
"香川県",71,7184,10,0,60,1,0
"愛媛県",114,3696,10,0,98,6,0
"高知県",109,2763,15,1,91,3,0
"福岡県",4118,38026,886,16,3182,50,0
"佐賀県",224,4522,42,0,182,0,0
"長崎県",204,12602,29,"-",36,3,136,"G48の関数（=O47=★当日デー"
"熊本県",471,10146,97,3,360,7,7
"大分県",140,10958,46,0,93,1,0
"宮崎県",321,7669,80,0,241,1,1
"鹿児島県",346,14360,66,2,265,9,6
"沖縄県",1911,22650,531,13,1361,23,0
