"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18642,358018,779,16,17200,644,19
"青森県",812,16916,69,2,725,18,0
"岩手県",539,23058,26,1,484,29,0
"宮城県",3519,49792,80,5,3416,23,0
"秋田県",269,6949,13,0,250,6,0
"山形県",534,16817,19,0,500,15,0
"福島県",1849,101050,111,6,1674,64,0
"茨城県",5437,24627,342,15,4995,100,0
"栃木県",3990,118611,183,8,3747,60,0
"群馬県",4324,86627,238,5,4005,81,0
"埼玉県",28100,517425,2164,44,25447,489,0
"千葉県",24995,376831,2099,21,22523,373,0
"東京都",108337,1455652,4358,87,102796,1183,0
"神奈川県",43583,558393,1303,35,41657,623,0
"新潟県",1019,41225,77,1,928,14,0
"富山県",895,34498,22,3,846,27,0
"石川県",1728,47001,222,3,1498,60,52
"福井県",535,29498,21,2,489,25,0
"山梨県",929,23510,16,1,897,16,0
"長野県",2349,93539,27,0,2313,41,32
"岐阜県",4628,124281,243,9,4289,96,0
"静岡県",4903,172715,179,1,4632,92,0
"愛知県",25310,367004,1120,35,23703,487,0
"三重県",2420,56417,160,11,2214,46,0
"滋賀県",2348,65904,152,4,2156,40,0
"京都府",8940,147702,482,5,8331,147,20
"大阪府",46247,736011,1609,116,43124,1078,436
"兵庫県",17586,230959,663,54,16429,494,0
"奈良県",3300,77579,139,4,3117,44,0
"和歌山県",1154,24003,42,4,1071,17,24
"鳥取県",207,38438,3,0,199,2,3
"島根県",280,14340,6,1,274,0,0
"岡山県",2458,60138,96,5,2300,26,36
"広島県",4976,143647,109,7,4753,99,15
"山口県",1363,55951,113,1,1215,35,0
"徳島県",439,24491,50,1,373,16,0
"香川県",726,42239,39,1,669,18,0
"愛媛県",1029,29656,32,1,975,22,0
"高知県",882,7086,19,1,846,17,0
"福岡県",17490,417809,1110,29,16133,247,0
"佐賀県",995,26359,27,0,982,7,21
"長崎県",1586,64165,83,3,1469,36,2
"熊本県",3425,55943,72,10,3252,70,31
"大分県",1271,74466,69,0,1184,18,0
"宮崎県",1938,24581,62,0,1848,21,7
"鹿児島県",1739,64107,92,4,1646,24,23
"沖縄県",8029,139601,332,2,7598,104,5
