都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,263342,1974882,20766,5,240889,1971,284
青森県,43719,212792,4576,0,39050,93,0
岩手県,24117,237511,3384,1,20650,83,0
宮城県,68428,497507,5797,5,61868,182,581
秋田県,21973,55332,2958,2,18963,52,0
山形県,21103,180146,2044,1,18974,85,0
福島県,46275,727359,5203,2,40871,201,0
茨城県,135486,45068,6141,3,128936,409,0
栃木県,74135,698178,6377,1,67496,262,0
群馬県,79351,578612,4208,1,74838,305,0
埼玉県,487532,2583176,21413,11,464693,1426,0
千葉県,403330,1882057,21124,8,365830,1717,14659
東京都,1383048,6298086,91425,15,1287344,4279,0
神奈川県,672606,2180686,24027,24,646472,2107,0
新潟県,55348,565899,4952,0,50305,91,0
富山県,30710,222409,1956,0,28664,90,0
石川県,39849,375811,3309,3,36330,187,23
福井県,24927,282627,1191,1,23691,45,0
山梨県,27043,262958,1492,0,25493,66,8
長野県,56536,632209,5358,0,49823,169,1186
岐阜県,79662,777388,4805,0,73822,320,715
静岡県,138654,1117845,6904,1,130513,391,846
愛知県,457146,2439626,23782,17,431364,2000,0
三重県,66377,451498,4918,1,62842,281,1664
滋賀県,77165,553665,4302,0,72659,204,0
京都府,171708,755509,8129,9,162366,689,524
大阪府,863560,6487416,38957,36,819714,4880,9
兵庫県,367140,1424653,14625,12,350354,2163,2
奈良県,81825,470239,10291,5,71177,357,0
和歌山県,33430,149430,1733,1,31402,111,184
鳥取県,10941,329214,871,0,9917,14,139
島根県,11946,156561,1345,1,10588,13,0
岡山県,73743,509607,4493,5,64966,230,4054
広島県,115589,1660885,10787,7,104344,458,0
山口県,34425,507518,2111,1,32142,172,0
徳島県,17941,188947,776,1,17092,79,6
香川県,35744,241420,2909,0,32719,116,0
愛媛県,30376,313541,2592,4,27650,134,0
高知県,19754,237549,1438,1,18212,104,0
福岡県,346007,2377022,38499,14,299503,1182,6823
佐賀県,40044,236886,3796,0,33202,95,2951
長崎県,39500,326888,4096,2,37140,119,1855
熊本県,75979,248444,6338,3,69365,276,0
大分県,39667,514462,2845,0,36674,148,0
宮崎県,34983,168591,4946,0,29991,122,76
鹿児島県,56314,341093,5627,2,49742,173,772
沖縄県,145767,715563,10996,8,134334,443,6
