"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1583,34577,146,3,1334,103,0
"青森県",32,1662,2,0,29,1,0
"岩手県",7,2083,6,0,1,0,0
"宮城県",184,7044,16,1,167,1,0
"秋田県",37,1439,15,0,21,0,1
"山形県",76,2993,1,0,75,1,1
"福島県",101,11504,12,0,89,0,0
"茨城県",431,9055,91,2,330,10,0
"栃木県",265,17376,47,3,203,1,14
"群馬県",254,9891,62,0,173,19,0
"埼玉県",3057,86664,565,9,2412,80,0
"千葉県",2304,42401,497,7,1752,55,0
"東京都",16680,244820,3494,21,12848,338,0
"神奈川県",3521,50813,580,20,2837,104,0
"新潟県",129,7690,10,0,118,0,1
"富山県",298,6514,48,0,228,22,0
"石川県",412,3805,90,3,294,28,0
"福井県",154,5739,12,1,134,8,0
"山梨県",135,8367,32,0,102,1,0
"長野県",140,10347,29,0,111,"-",0
"岐阜県",492,14573,112,3,373,7,0
"静岡県",388,17599,80,2,307,1,0
"愛知県",3392,35728,1654,13,1695,38,5
"三重県",262,7203,127,2,133,1,1
"滋賀県",317,6520,116,4,198,3,0
"京都府",1026,23171,194,3,811,21,0
"大阪府",6355,98803,1715,53,4535,101,4
"兵庫県",1728,33876,275,14,1406,47,0
"奈良県",351,11572,64,1,284,3,0
"和歌山県",189,7157,21,4,162,4,2
"鳥取県",21,4254,13,0,8,0,0
"島根県",132,3686,103,0,29,0,0
"岡山県",119,3607,27,"-",84,"-",8
"広島県",425,15422,77,1,343,3,2
"山口県",81,4869,24,0,57,0,0
"徳島県",70,3218,40,0,17,1,12
"香川県",60,6124,10,1,50,0,0
"愛媛県",108,3346,12,0,90,6,0
"高知県",83,2428,1,0,79,3,0
"福岡県",3215,32653,1210,21,1967,38,0
"佐賀県",175,3718,72,0,106,0,3
"長崎県",173,10173,33,"-",36,3,101,"G48の関数（="
"熊本県",380,8480,112,3,176,5,87
"大分県",93,8556,25,0,67,1,0
"宮崎県",248,6659,100,0,148,0,0
"鹿児島県",277,12585,33,2,233,4,7
"沖縄県",1404,16129,1034,14,364,10,0
