都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,136327,1543806,32281,9,103028,1595,577
青森県,15243,141993,3938,0,11259,46,0
岩手県,6756,162058,1620,1,5081,55,0
宮城県,30326,349482,6466,8,23101,125,634
秋田県,6655,37600,2142,0,4484,29,0
山形県,8741,138868,2511,0,6172,58,0
福島県,19429,560303,3799,3,15448,182,0
茨城県,54427,43398,9347,9,44839,241,0
栃木県,34323,597744,7469,7,26715,139,0
群馬県,41576,447533,7492,8,33865,219,0
埼玉県,240343,2034796,40255,62,198987,1101,0
千葉県,208184,1510630,40329,21,162574,1116,4165
東京都,802930,5083718,173620,65,626000,3310,0
神奈川県,350572,2180686,56887,97,292252,1433,0
新潟県,22640,426408,3860,4,18715,65,0
富山県,11245,165082,3596,2,7595,54,0
石川県,18642,258606,4499,7,13970,150,23
福井県,8429,180381,1400,0,6991,38,0
山梨県,11863,173670,2245,1,9586,38,6
長野県,24899,469096,5342,1,17730,115,1712
岐阜県,41058,594320,7123,8,32775,244,916
静岡県,66554,889613,14320,6,47537,265,4432
愛知県,236897,1837739,40598,35,194980,1319,0
三重県,31634,339392,5991,4,26257,200,814
滋賀県,35340,389594,8389,3,26834,117,0
京都府,96921,608064,24932,113,69974,331,1684
大阪府,504833,5232533,143052,718,358414,3366,1
兵庫県,196420,1134277,59060,52,135815,1560,15
奈良県,39704,362932,11766,24,27755,183,0
和歌山県,17522,104737,4051,9,13265,81,125
鳥取県,4688,228017,662,1,3951,5,70
島根県,5235,97893,743,0,4485,7,0
岡山県,38988,398255,6016,11,27673,164,5135
広島県,62475,1318963,21376,17,40802,297,0
山口県,17071,318320,2413,2,14547,111,0
徳島県,7169,143010,1507,1,5598,71,7
香川県,12847,181718,2706,3,10076,53,12
愛媛県,13536,237283,2103,4,11332,101,0
高知県,9136,152338,2161,9,6927,48,0
福岡県,183605,1852066,53802,18,123691,742,5370
佐賀県,17573,170437,3901,1,12752,46,874
長崎県,20189,258286,5543,1,15034,89,477
熊本県,39226,176991,7806,14,31244,176,0
大分県,19022,389273,3215,0,15717,90,0
宮崎県,15336,114419,2990,1,12319,64,37
鹿児島県,24159,237921,4652,3,18952,94,461
沖縄県,90707,560218,5241,30,85030,418,18
