"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",10367,175957,2248,27,7848,271,0
"青森県",354,7598,61,2,287,6,0
"岩手県",225,10329,57,4,162,6,0
"宮城県",1336,20570,152,3,1173,11,0
"秋田県",90,3744,1,0,88,1,0
"山形県",196,8585,61,1,134,1,0
"福島県",555,42934,64,5,483,8,0
"茨城県",1892,17667,352,16,1516,24,0
"栃木県",800,59719,194,10,606,2,2
"群馬県",1482,40276,247,7,1162,24,49
"埼玉県",9728,254923,1562,27,7999,167,0
"千葉県",7692,186561,766,15,6831,95,0
"東京都",44927,824387,4429,59,39970,528,0
"神奈川県",14100,275654,1399,54,12482,219,0
"新潟県",369,23681,78,0,291,0,0
"富山県",462,18434,6,2,430,26,0
"石川県",884,24070,32,0,803,50,1
"福井県",329,16252,20,2,298,11,0
"山梨県",431,14021,89,0,333,9,0
"長野県",863,34907,117,4,712,6,28
"岐阜県",1336,46517,271,1,1049,16,0
"静岡県",2030,66196,644,12,1367,19,0
"愛知県",11636,143982,1951,28,9547,138,0
"三重県",967,22079,178,6,779,10,0
"滋賀県",842,29940,63,2,768,11,0
"京都府",2947,71928,325,8,2590,39,7
"大阪府",23420,362323,4193,147,18825,380,22
"兵庫県",6692,106995,809,41,5781,102,0
"奈良県",1386,37171,249,6,1124,13,0
"和歌山県",528,14421,71,8,439,7,11
"鳥取県",66,19097,9,0,56,0,1
"島根県",158,7158,11,0,147,0,0
"岡山県",689,20802,140,5,468,11,70
"広島県",1128,39067,225,7,820,7,76
"山口県",422,22347,51,3,365,2,4
"徳島県",187,13592,6,1,172,9,0
"香川県",191,18712,54,0,134,3,0
"愛媛県",353,8633,77,2,268,7,1
"高知県",281,4309,95,1,161,4,21
"福岡県",6264,216468,442,9,5712,110,0
"佐賀県",354,10900,48,0,310,2,6
"長崎県",277,28830,9,0,265,3,0,"G48の関数（=O47=★当日データ★!E"
"熊本県",1133,26916,76,7,1004,13,40
"大分県",439,31686,152,2,284,3,0
"宮崎県",574,10751,95,1,479,2,2
"鹿児島県",741,29079,120,1,621,13,13
"沖縄県",4656,77481,384,7,4202,75,5
