"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2590,71450,216,2,2266,108,0
"青森県",138,3404,98,2,39,1,0
"岩手県",26,4984,3,0,23,0,0
"宮城県",538,12525,45,1,491,2,0
"秋田県",61,2399,1,0,59,0,1
"山形県",81,5608,1,0,79,1,0
"福島県",374,26071,78,3,290,6,0
"茨城県",731,13484,29,2,684,18,0
"栃木県",473,34761,31,0,442,1,1
"群馬県",806,26941,48,5,730,19,9
"埼玉県",5476,170524,425,10,4948,103,0
"千葉県",4637,114416,329,9,4232,76,0
"東京都",29335,552912,1669,24,27227,439,0
"神奈川県",8100,182851,517,25,7429,154,0
"新潟県",180,17092,1,0,179,0,0
"富山県",422,14157,0,0,396,26,0
"石川県",795,15695,17,0,731,47,0
"福井県",256,10717,8,0,237,11,0
"山梨県",199,11301,0,0,193,6,0
"長野県",327,21561,8,1,319,4,4
"岐阜県",651,25391,16,1,625,10,0
"静岡県",583,40201,14,0,567,2,0
"愛知県",5713,91443,228,10,5394,91,0
"三重県",551,14854,15,0,529,7,0
"滋賀県",531,13450,16,0,506,9,0
"京都府",1934,49696,85,0,1820,29,0
"大阪府",11702,217762,473,19,10984,229,16
"兵庫県",3027,64611,119,17,2847,61,0
"奈良県",618,23550,21,2,588,9,0
"和歌山県",260,10021,11,1,242,4,3
"鳥取県",35,5567,0,0,35,0,0
"島根県",140,6066,0,0,140,0,0
"岡山県",185,8654,12,2,155,1,17
"広島県",651,26180,30,0,617,4,0
"山口県",210,11214,3,1,205,2,0
"徳島県",163,7304,14,0,140,9,0
"香川県",99,12691,3,0,94,2,0
"愛媛県",116,4274,1,0,109,6,0
"高知県",140,3591,1,0,135,4,0
"福岡県",5153,154248,66,5,4987,100,0
"佐賀県",253,6774,5,0,250,0,2
"長崎県",242,21126,0,0,236,3,3,"G48の関数（=O47=★当日データ★!E49"
"熊本県",754,18644,49,0,686,8,11
"大分県",159,19633,1,0,155,3,0
"宮崎県",366,8729,1,0,365,1,1
"鹿児島県",463,21588,10,0,453,12,12
"沖縄県",3012,49145,319,8,2641,56,4
