"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",59724,1071693,1259,19,57045,1465,45
"青森県",5435,82129,451,7,4951,33,0
"岩手県",3463,116626,106,0,3306,51,0
"宮城県",15986,230754,475,13,15388,113,10
"秋田県",1824,24856,82,2,1716,26,0
"山形県",3458,91641,102,3,3300,56,0
"福島県",9368,392427,211,6,8983,174,0
"茨城県",23708,38857,882,19,22614,212,0
"栃木県",14910,469911,580,14,14222,108,0
"群馬県",16339,279287,365,16,15806,168,0
"埼玉県",113059,1396371,5169,95,106918,972,0
"千葉県",98107,1020450,3743,61,93396,968,0
"東京都",371990,3508121,9415,171,359778,2797,0
"神奈川県",165568,1523796,4487,121,159857,1224,0
"新潟県",7609,268295,382,8,7169,58,0
"富山県",4741,108900,116,7,4577,48,0
"石川県",7740,183589,230,3,7365,123,22
"福井県",2935,109852,129,0,2770,36,0
"山梨県",4957,105725,190,1,4739,29,1
"長野県",8611,296794,275,1,8287,95,46
"岐阜県",18314,386027,716,14,17564,208,174
"静岡県",26218,586213,1250,12,24771,197,0
"愛知県",103025,1211715,10139,68,91785,1101,0
"三重県",14437,209444,893,12,13705,155,316
"滋賀県",12025,239630,434,5,11493,98,0
"京都府",34952,403906,2691,52,31928,260,73
"大阪府",195774,3260358,10615,482,180305,2917,1937
"兵庫県",75545,709687,3286,60,70883,1378,2
"奈良県",15383,237186,606,15,14632,145,0
"和歌山県",5148,62832,127,9,4859,59,103
"鳥取県",1632,139409,79,1,1525,5,23
"島根県",1546,50282,56,1,1488,2,0
"岡山県",14969,249075,615,13,14091,135,128
"広島県",21178,844713,496,11,20144,191,347
"山口県",5500,173420,146,1,5266,88,0
"徳島県",3189,98699,169,2,2956,64,0
"香川県",4638,123801,104,4,4497,36,1
"愛媛県",5024,142855,124,4,4819,81,0
"高知県",4033,90007,109,1,3893,31,0
"福岡県",73091,1195850,4836,28,67527,595,133
"佐賀県",5662,96630,118,1,5561,29,46
"長崎県",5880,170706,183,2,5627,71,1
"熊本県",14065,118722,466,11,13468,131,0
"大分県",7924,248674,249,3,7598,77,0
"宮崎県",6048,71159,215,6,5725,39,69
"鹿児島県",9013,163425,318,5,8681,62,48
"沖縄県",48700,376513,2939,64,45095,286,380
