"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1698,39136,130,2,1465,103,0
"青森県",33,1870,0,0,32,1,0
"岩手県",11,2467,5,0,6,0,0
"宮城県",191,7438,9,0,180,2,0
"秋田県",45,1652,11,0,34,0,0
"山形県",77,3055,1,0,76,1,1
"福島県",125,13050,30,0,95,0,0
"茨城県",503,9791,75,2,417,11,0
"栃木県",289,20152,32,2,255,1,1
"群馬県",380,12059,132,0,229,19,0
"埼玉県",3562,97120,601,13,2875,86,0
"千葉県",2774,49670,501,9,2214,59,0
"東京都",19333,284343,3257,39,15726,350,0
"神奈川県",4420,100213,716,22,3597,107,0
"新潟県",139,11730,12,0,127,0,0
"富山県",341,6984,66,3,259,23,7
"石川県",556,6510,158,2,377,31,10
"福井県",163,6389,13,1,142,8,0
"山梨県",162,9028,36,0,125,1,0
"長野県",172,11995,31,1,145,"-",4
"岐阜県",539,16662,51,5,479,9,0
"静岡県",433,21516,51,2,381,1,0
"愛知県",4137,46351,1117,26,2966,54,0
"三重県",337,8578,84,2,250,2,1
"滋賀県",391,7791,106,2,281,4,0
"京都府",1243,26619,239,4,983,21,0
"大阪府",7841,120078,1724,68,5983,129,5
"兵庫県",2105,39941,278,13,1778,49,0
"奈良県",490,12714,144,2,343,3,0
"和歌山県",225,8305,36,1,183,4,2
"鳥取県",22,4456,8,0,14,0,0
"島根県",134,4598,68,0,71,0,5
"岡山県",138,5880,16,"-",110,"-",12
"広島県",450,16687,28,1,419,3,0
"山口県",111,5726,35,0,76,0,0
"徳島県",106,4857,57,1,43,1,5
"香川県",71,7112,10,0,60,1,0
"愛媛県",114,3684,10,0,98,6,0
"高知県",109,2749,19,0,86,3,1
"福岡県",4055,37582,866,15,3141,48,0
"佐賀県",222,4467,45,0,177,0,0
"長崎県",201,12347,28,"-",36,3,134,"G48の関数（=O47=★当日デー"
"熊本県",471,10146,97,3,360,7,7
"大分県",138,10927,44,0,93,1,0
"宮崎県",317,7335,81,0,236,1,1
"鹿児島県",342,14082,66,2,264,8,4
"沖縄県",1889,22437,594,16,1280,19,0
