"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",7163,128775,2214,19,4800,149,0
"青森県",281,6373,19,2,256,6,0
"岩手県",137,7787,90,1,50,1,4
"宮城県",1100,18124,190,8,901,9,0
"秋田県",74,3155,6,1,68,0,0
"山形県",109,7236,20,0,89,1,1
"福島県",478,37883,61,4,411,6,0
"茨城県",1284,15503,305,6,960,19,0
"栃木県",573,51197,73,6,500,2,2
"群馬県",1045,34203,99,1,925,21,0
"埼玉県",7704,217890,1079,19,6493,132,0
"千葉県",6447,155589,822,9,5539,86,0
"東京都",38022,707444,3948,41,33595,479,0
"神奈川県",11414,234414,1207,44,10022,185,0
"新潟県",313,21125,102,1,211,0,0
"富山県",446,16124,21,0,399,26,0
"石川県",835,20711,8,0,778,49,0
"福井県",303,13642,31,0,261,11,0
"山梨県",298,12801,50,2,241,7,0
"長野県",618,27741,177,0,440,6,5
"岐阜県",932,31534,143,1,776,13,0
"静岡県",1111,51416,339,3,768,4,0
"愛知県",8819,125338,1580,18,7133,106,0
"三重県",732,18271,130,5,595,7,0
"滋賀県",740,25153,92,0,639,9,0
"京都府",2409,60062,214,3,2160,35,0
"大阪府",17930,296260,3181,98,14452,278,19
"兵庫県",4775,86024,698,27,3998,79,0
"奈良県",1010,29663,204,5,795,11,0
"和歌山県",395,12428,73,4,312,4,6
"鳥取県",53,15397,7,0,46,0,0
"島根県",142,6498,1,0,141,0,0
"岡山県",508,17220,109,3,310,11,78
"広島県",750,31670,59,0,687,6,2
"山口県",356,13795,120,2,230,2,4
"徳島県",179,7750,8,2,161,9,1
"香川県",131,15835,21,0,108,2,0
"愛媛県",234,5534,112,2,116,6,0
"高知県",148,3729,4,0,140,4,0
"福岡県",5552,190077,187,3,5259,106,0
"佐賀県",293,8901,16,0,278,1,2
"長崎県",254,25798,14,0,243,3,6,"G48の関数（=O47=★当日データ★!E49"
"熊本県",970,23064,73,2,872,12,13
"大分県",223,25048,57,0,163,3,0
"宮崎県",433,8918,61,0,372,1,1
"鹿児島県",592,25683,48,0,537,13,6
"沖縄県",4015,67667,319,3,3633,68,5
