"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",13275,236113,1591,22,11168,448,68
"青森県",459,9483,69,2,382,8,0
"岩手県",382,14310,68,3,290,24,0
"宮城県",2137,24511,446,3,1675,16,0
"秋田県",136,4565,36,0,99,1,0
"山形県",382,10103,84,6,292,6,0
"福島県",924,56898,232,5,672,20,0
"茨城県",2418,18572,277,7,2105,36,0
"栃木県",1405,72081,415,8,990,6,6
"群馬県",2278,52671,337,9,1898,43,0
"埼玉県",13968,313228,2942,54,10820,206,0
"千葉県",10826,224656,2049,18,8660,117,0
"東京都",58840,975031,8235,85,49983,622,0
"神奈川県",20675,342311,3067,61,17340,268,0
"新潟県",532,27858,106,0,426,3,3
"富山県",550,21742,49,2,475,26,0
"石川県",1064,29708,116,4,906,50,8
"福井県",353,19362,20,1,321,11,1
"山梨県",525,14459,49,3,465,11,0
"長野県",1163,47545,139,4,1021,15,12
"岐阜県",2209,65046,507,11,1669,33,0
"静岡県",2651,88334,451,9,2159,41,0
"愛知県",16021,199918,2358,39,13457,206,0
"三重県",1273,29023,152,4,1104,17,0
"滋賀県",1154,37076,226,4,917,11,0
"京都府",4455,90765,1019,14,3431,47,42
"大阪府",29686,463034,3433,159,25683,570,0
"兵庫県",9624,137163,1162,44,8264,198,0
"奈良県",1966,47698,340,14,1602,24,0
"和歌山県",607,16415,27,4,562,7,11
"鳥取県",111,24092,43,1,66,0,2
"島根県",208,9344,31,2,177,0,0
"岡山県",1340,31723,384,8,762,13,181
"広島県",3149,73605,579,18,1724,28,818
"山口県",572,26760,117,4,448,3,4
"徳島県",196,15283,5,0,182,9,0
"香川県",301,24063,95,0,203,3,0
"愛媛県",457,12501,86,3,358,13,0
"高知県",654,5871,138,9,510,6,0
"福岡県",8774,263231,1462,16,7193,119,0
"佐賀県",464,14991,60,1,406,3,5
"長崎県",611,38857,205,2,311,4,91,"G48の関数（=O47=★当日データ★!E4"
"熊本県",1799,34891,178,6,1408,16,197
"大分県",667,42231,102,4,560,5,0
"宮崎県",715,12454,68,0,647,5,5
"鹿児島県",1006,38705,131,2,875,14,14
"沖縄県",5307,88963,351,6,4880,81,5
