"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",41136,765994,1952,23,38200,1373,389
"青森県",2463,49550,22,0,2410,31,0
"岩手県",1653,83277,58,2,1549,46,0
"宮城県",9091,154683,65,4,8934,88,4
"秋田県",792,14534,32,1,740,20,0
"山形県",2020,64466,22,2,1951,47,0
"福島県",4814,273777,111,4,4542,161,0
"茨城県",10353,33126,221,6,9970,162,0
"栃木県",6876,281917,183,10,6612,81,0
"群馬県",8013,190362,59,7,7802,152,0
"埼玉県",45904,951170,963,20,44112,829,0
"千葉県",39592,663722,977,19,37913,702,0
"東京都",170945,2472248,3778,43,164951,2216,0
"神奈川県",66154,1017998,1595,38,63618,941,0
"新潟県",3392,166430,50,3,3295,47,0
"富山県",2029,72252,69,2,1923,37,0
"石川県",3926,119333,52,0,3756,115,3
"福井県",1205,64495,136,0,1035,34,0
"山梨県",2036,50098,227,0,1788,21,0
"長野県",5007,199132,76,2,4915,91,75
"岐阜県",9414,265738,171,7,9058,185,0
"静岡県",9115,394559,292,4,8673,150,0
"愛知県",50649,811830,1399,36,48305,945,0
"三重県",5217,137890,84,3,5160,110,137
"滋賀県",5524,148371,135,6,5299,90,0
"京都府",16509,278482,184,13,16077,238,10
"大阪府",102830,2079794,1513,176,97864,2635,818
"兵庫県",40780,498598,313,27,39192,1278,3
"奈良県",8227,165640,159,7,7940,128,0
"和歌山県",2671,41556,17,3,2547,49,58
"鳥取県",466,81812,2,0,455,2,7
"島根県",551,29812,3,1,547,1,0
"岡山県",7584,158467,139,4,7302,126,17
"広島県",11440,534171,206,13,11034,170,30
"山口県",3119,119622,77,1,2966,76,0
"徳島県",1654,63852,13,0,1578,63,0
"香川県",2085,84420,25,1,2035,30,5
"愛媛県",2750,93822,15,3,2660,75,0
"高知県",1768,11104,92,6,1652,24,0
"福岡県",35342,816824,708,21,34082,516,36
"佐賀県",2553,55739,16,0,2548,24,35
"長崎県",3130,122239,71,0,2990,69,0
"熊本県",6464,81251,85,7,6266,113,0
"大分県",3489,165295,44,1,3383,62,0
"宮崎県",3072,43952,17,0,3018,27,10
"鹿児島県",3645,109989,71,0,3572,38,36
"沖縄県",20390,246279,1411,64,18810,175,6
