"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",20421,427128,724,7,18969,733,5
"青森県",896,23163,55,0,821,20,0
"岩手県",588,41434,26,0,532,30,0
"宮城県",4744,80380,768,2,3949,27,0
"秋田県",277,7368,9,0,262,6,0
"山形県",667,31251,113,0,538,16,0
"福島県",2327,135317,266,13,1957,104,0
"茨城県",6418,25709,317,2,5977,124,0
"栃木県",4431,164663,155,0,4206,70,0
"群馬県",4831,106766,166,3,4559,94,12
"埼玉県",31724,614834,1252,36,29781,691,0
"千葉県",28736,455592,1078,19,27116,542,0
"東京都",117704,1688589,2817,47,113244,1643,0
"神奈川県",47141,663002,966,17,45410,765,0
"新潟県",1295,76206,134,1,1145,16,0
"富山県",921,40107,14,2,879,28,0
"石川県",1894,57661,16,2,1813,63,2
"福井県",553,34143,7,0,521,25,0
"山梨県",956,29599,7,0,931,18,0
"長野県",2542,109665,114,1,2416,41,29
"岐阜県",4833,151013,59,4,4652,122,0
"静岡県",5499,231464,161,0,5224,114,0
"愛知県",26715,441143,480,10,25665,570,0
"三重県",2643,73145,68,3,2587,67,79
"滋賀県",2699,82793,100,4,2548,51,0
"京都府",9269,171236,117,2,8988,166,2
"大阪府",49237,951849,1265,61,46406,1167,399
"兵庫県",18905,280491,669,47,17663,573,0
"奈良県",3516,91182,86,5,3380,50,0
"和歌山県",1204,25509,29,3,1133,18,24
"鳥取県",210,45162,0,0,205,2,3
"島根県",285,17152,0,0,285,0,0
"岡山県",2627,75671,76,6,2479,35,37
"広島県",5086,173745,41,3,4940,103,2
"山口県",1397,64978,18,0,1336,43,0
"徳島県",471,29325,14,2,436,18,3
"香川県",779,48705,20,0,741,18,0
"愛媛県",1087,36377,20,1,1043,24,0
"高知県",912,7339,10,3,883,19,0
"福岡県",18750,488259,426,10,17999,325,0
"佐賀県",1163,30831,46,2,1127,11,21
"長崎県",1616,73682,3,0,1576,38,1
"熊本県",3491,57599,23,0,3396,74,2
"大分県",1301,88364,10,0,1269,22,0
"宮崎県",1953,24807,0,0,1924,22,7
"鹿児島県",1775,70870,14,0,1760,28,27
"沖縄県",8768,158584,372,2,8279,123,6
