"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",9669,164174,2163,27,7269,237,0
"青森県",324,7172,45,2,273,6,0
"岩手県",220,10109,66,3,150,4,0
"宮城県",1272,19587,145,5,1117,10,0
"秋田県",90,3689,4,0,85,1,0
"山形県",158,7934,33,1,124,1,0
"福島県",528,41506,63,5,457,8,0
"茨城県",1808,17334,412,17,1373,23,0
"栃木県",732,56515,156,9,576,2,2
"群馬県",1371,39174,259,5,1090,22,0
"埼玉県",9159,244778,1584,29,7423,152,0
"千葉県",7388,171596,826,14,6471,91,0
"東京都",43377,797901,4483,55,38383,511,0
"神奈川県",13505,265968,1227,65,12067,211,0
"新潟県",354,23160,82,0,272,0,0
"富山県",461,17786,17,0,418,26,0
"石川県",867,23222,23,0,794,50,0
"福井県",321,15611,16,1,294,11,0
"山梨県",381,13645,61,0,311,9,0
"長野県",786,33056,100,2,655,6,25
"岐阜県",1227,43695,255,2,958,14,0
"静岡県",1827,61478,570,10,1243,14,0
"愛知県",10938,143080,1809,27,9002,127,0
"三重県",940,22079,184,5,747,9,0
"滋賀県",814,29103,73,1,730,11,0
"京都府",2736,68469,217,7,2480,39,0
"大阪府",22197,347916,4479,132,17347,352,19
"兵庫県",6169,102264,782,37,5296,91,0
"奈良県",1291,35104,254,7,1024,13,0
"和歌山県",490,13948,70,6,402,7,11
"鳥取県",61,18010,8,0,52,0,1
"島根県",153,7158,7,1,146,0,0
"岡山県",645,20802,140,5,468,11,26
"広島県",1023,35884,203,6,800,6,14
"山口県",409,19028,57,3,346,2,4
"徳島県",185,7906,6,1,170,9,0
"香川県",159,18005,31,1,126,2,0
"愛媛県",341,8364,101,5,233,6,1
"高知県",215,3998,55,0,147,4,9
"福岡県",5977,210049,368,9,5500,109,0
"佐賀県",336,10424,42,0,294,2,2
"長崎県",273,28117,14,0,257,3,1,"G48の関数（=O47=★当日データ★!E49"
"熊本県",1079,24904,71,7,964,13,31
"大分県",378,30004,139,1,236,3,0
"宮崎県",545,10314,96,1,449,1,1
"鹿児島県",637,28192,35,1,602,13,13
"沖縄県",4535,75471,418,4,4050,72,5
