"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18534,352699,832,13,17069,640,7
"青森県",806,16641,76,1,713,17,0
"岩手県",524,22491,18,1,477,29,0
"宮城県",3509,49684,86,5,3400,23,0
"秋田県",269,6948,22,0,241,6,0
"山形県",534,16610,28,0,491,15,0
"福島県",1836,98705,122,9,1650,64,0
"茨城県",5390,24519,395,15,4897,98,0
"栃木県",3971,117740,215,9,3697,59,0
"群馬県",4282,85166,251,8,3950,81,0
"埼玉県",27857,508340,2374,42,25010,473,0
"千葉県",24720,373733,2605,29,21764,351,0
"東京都",107609,1436850,5592,97,100880,1137,0
"神奈川県",43335,549826,1422,40,41315,598,0
"新潟県",1008,40518,77,1,918,13,0
"富山県",888,33912,18,3,843,27,0
"石川県",1693,45940,228,1,1461,60,56
"福井県",530,28979,21,2,484,25,0
"山梨県",928,14741,19,1,893,16,0
"長野県",2347,92339,48,1,2287,41,29
"岐阜県",4590,119741,258,10,4236,96,0
"静岡県",4855,168204,165,1,4598,92,0
"愛知県",25205,359938,1233,36,23494,478,0
"三重県",2393,56417,168,11,2180,45,0
"滋賀県",2325,65163,156,4,2130,39,0
"京都府",8916,146242,570,5,8221,147,22
"大阪府",46016,725724,1876,142,42638,1058,444
"兵庫県",17514,227721,828,68,16206,480,0
"奈良県",3273,76238,137,5,3093,43,0
"和歌山県",1151,23902,53,10,1058,17,23
"鳥取県",207,37775,8,0,194,2,3
"島根県",280,13515,7,1,273,0,0
"岡山県",2449,60138,96,5,2300,26,27
"広島県",4949,139356,117,6,4725,99,8
"山口県",1356,52858,138,1,1183,35,0
"徳島県",430,24165,47,2,368,15,0
"香川県",723,41706,51,1,654,18,0
"愛媛県",1029,29650,47,1,960,22,0
"高知県",877,7041,18,1,842,17,0
"福岡県",17396,409827,1361,33,15799,236,0
"佐賀県",995,26109,36,1,974,6,21
"長崎県",1585,63185,99,3,1450,36,0
"熊本県",3413,55685,87,11,3247,70,9
"大分県",1263,72676,82,0,1163,18,0
"宮崎県",1935,24553,73,1,1834,21,7
"鹿児島県",1726,63076,94,5,1630,22,20
"沖縄県",7995,137656,360,2,7538,102,5
