"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",60005,1082461,757,16,57825,1466,43
"青森県",5571,84016,373,6,5163,35,0
"岩手県",3474,117703,48,0,3374,52,0
"宮城県",16097,233166,305,5,15657,116,19
"秋田県",1850,25593,48,1,1776,26,0
"山形県",3474,93721,62,0,3356,56,0
"福島県",9409,397057,136,3,9099,174,0
"茨城県",23958,39484,613,17,23133,212,0
"栃木県",15073,473328,378,10,14584,111,0
"群馬県",16477,284438,284,14,16023,170,0
"埼玉県",113907,1412706,3163,78,109751,993,0
"千葉県",98869,1031214,1980,57,95904,985,0
"東京都",373848,3549882,5678,139,365317,2853,0
"神奈川県",166695,1542744,2623,109,162833,1239,0
"新潟県",7721,272792,293,3,7370,58,0
"富山県",4768,110333,74,6,4645,49,0
"石川県",7789,185496,155,3,7489,123,22
"福井県",3004,112171,119,0,2849,36,0
"山梨県",5034,108734,102,0,4903,29,0
"長野県",8668,303798,182,1,8439,95,48
"岐阜県",18518,392140,512,11,17981,209,184
"静岡県",26435,595610,600,9,25631,204,0
"愛知県",104259,1252640,5171,57,97971,1117,0
"三重県",14533,258291,452,9,14241,159,319
"滋賀県",12124,246121,316,4,11709,99,0
"京都府",35195,408855,1630,32,33264,263,38
"大阪府",197658,3309267,6532,400,186293,2942,1891
"兵庫県",76463,720471,2178,52,72903,1383,1
"奈良県",15535,241214,430,11,14958,147,0
"和歌山県",5202,63536,84,8,4956,59,103
"鳥取県",1634,141326,37,0,1569,5,23
"島根県",1580,51491,54,0,1523,3,0
"岡山県",15038,253818,254,5,14612,135,37
"広島県",21389,860898,545,10,20651,193,0
"山口県",5544,179174,116,0,5339,89,0
"徳島県",3220,100172,91,2,3065,64,0
"香川県",4665,124946,84,4,4544,36,1
"愛媛県",5088,145467,135,4,4872,81,0
"高知県",4078,93234,68,1,3979,31,0
"福岡県",73583,1209305,3696,28,69160,604,123
"佐賀県",5697,97989,75,1,5636,29,43
"長崎県",5946,173178,130,1,5745,71,0
"熊本県",14175,119975,327,6,13715,133,0
"大分県",8005,251771,180,3,7746,79,0
"宮崎県",6103,71971,107,5,5940,40,16
"鹿児島県",9032,164710,158,3,8873,64,63
"沖縄県",49199,381960,1560,51,47201,297,141
