"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1054,12285,239,15,734,81,0
"青森県",27,824,2,0,24,1,0
"岩手県",0,604,0,0,0,0,0
"宮城県",88,2843,1,0,86,1,0
"秋田県",16,927,0,0,16,0,0
"山形県",69,2622,4,1,65,0,0
"福島県",81,3883,10,0,71,0,0
"茨城県",168,4534,14,0,145,9,0
"栃木県",65,3465,17,4,47,0,1
"群馬県",149,3462,18,1,112,19,0
"埼玉県",999,18686,87,5,865,47,0
"千葉県",904,13978,86,6,774,44,0
"東京都",5160,14850,561,39,4311,288,0
"神奈川県",1333,8984,269,27,991,73,0
"新潟県",83,4030,8,0,74,0,1
"富山県",227,3101,26,0,180,21,0
"石川県",295,2624,60,3,211,24,0
"福井県",122,2476,5,2,109,8,0
"山梨県",60,3720,2,0,57,1,0
"長野県",76,2605,12,1,64,"-",0
"岐阜県",150,3387,4,1,139,7,0
"静岡県",75,3423,4,1,70,1,0
"愛知県",507,9726,26,0,442,34,5
"三重県",45,2460,4,0,40,1,0
"滋賀県",100,1721,10,1,89,1,0
"京都府",358,7640,31,3,312,15,0
"大阪府",1781,29006,212,25,1480,78,11
"兵庫県",699,10720,46,10,613,40,0
"奈良県",91,2754,7,0,82,2,0
"和歌山県",63,3630,6,3,54,3,0
"鳥取県",3,1303,0,0,3,0,0
"島根県",24,1084,4,1,20,0,0
"岡山県",25,1646,0,"-",25,"-",0
"広島県",167,6779,19,0,145,3,0
"山口県",37,1657,2,1,35,0,0
"徳島県",5,708,0,0,4,1,0
"香川県",28,2099,0,0,28,0,0
"愛媛県",81,1915,32,0,45,4,0
"高知県",74,1749,2,0,69,3,0
"福岡県",666,11849,45,5,596,25,0
"佐賀県",47,1377,11,0,34,0,2
"長崎県",17,2675,0,0,16,1,0
"熊本県",48,3851,8,0,37,3,0
"大分県",60,3847,2,0,57,1,0
"宮崎県",17,1351,1,0,16,0,0
"鹿児島県",10,1713,1,0,9,0,0
"沖縄県",142,2826,5,"-",134,6,0
