都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,343646,2196853,25220,6,316968,2045,587
青森県,54414,239219,2814,0,51496,104,0
岩手県,32824,270667,2832,0,29906,86,0
宮城県,83313,562998,3966,2,78673,195,479
秋田県,29255,60988,1766,0,27423,66,0
山形県,27176,191348,2163,0,24921,92,0
福島県,61068,804765,4362,0,56488,218,0
茨城県,154869,1240444,3264,2,151171,434,0
栃木県,88801,738516,3575,4,84955,271,0
群馬県,91535,628236,3286,0,88314,315,380
埼玉県,540710,2780020,10667,1,528487,1556,0
千葉県,442190,2045327,8387,3,427808,1769,4226
東京都,1513387,6736735,43429,3,1465519,4439,0
神奈川県,739237,2180686,14051,8,723010,2176,0
新潟県,68785,631680,3799,0,64895,91,0
富山県,35987,241445,2470,1,33424,93,0
石川県,52357,430013,4155,1,47985,194,23
福井県,33119,317643,1796,0,31278,45,0
山梨県,31127,318457,933,0,30132,68,6
長野県,70338,702324,3294,0,66634,190,220
岐阜県,96480,859824,4866,1,90704,328,582
静岡県,163382,1213859,8460,0,152846,406,1670
愛知県,522371,2642476,18653,4,501674,2044,0
三重県,79170,507221,3405,0,77362,297,1894
滋賀県,87880,619746,3185,0,84476,219,0
京都府,197239,814012,8022,4,187637,711,869
大阪府,952866,6938880,31983,19,915864,5019,0
兵庫県,412436,1531299,12406,3,397808,2223,1
奈良県,90419,503258,3303,0,86732,384,0
和歌山県,40675,169328,1517,0,38833,117,208
鳥取県,14252,383708,1063,0,12983,18,188
島根県,16213,202807,1126,0,15072,15,0
岡山県,93470,568423,5287,0,85600,247,2336
広島県,147953,1814903,11876,1,135596,481,0
山口県,42090,555904,2767,1,39148,175,0
徳島県,21204,207944,1199,1,19926,80,1
香川県,45949,267771,2818,1,43008,123,0
愛媛県,37790,351375,1912,3,35739,139,0
高知県,26105,266875,2212,0,23783,110,0
福岡県,410844,2616311,16095,4,386236,1241,7272
佐賀県,50536,268353,2324,0,45537,105,2570
長崎県,52613,362749,4205,0,51113,124,2829
熊本県,93066,274723,5529,4,87251,286,0
大分県,51239,570417,2868,1,48212,159,0
宮崎県,49515,187046,4352,1,45098,140,75
鹿児島県,78042,399840,5012,1,72142,189,699
沖縄県,201080,813612,17792,12,182830,457,1
