"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",979,9406,409,19,502,68,0
"青森県",27,776,6,0,21,0,0
"岩手県",0,439,0,0,0,0,0
"宮城県",88,2371,6,0,81,1,0
"秋田県",16,898,1,0,15,0,0
"山形県",69,2514,11,2,58,0,0
"福島県",81,2708,24,2,57,0,0
"茨城県",168,4060,47,2,94,9,18
"栃木県",57,2642,18,5,38,0,1
"群馬県",147,3152,53,2,76,18,0
"埼玉県",973,14266,255,9,674,44,0
"千葉県",888,16804,278,11,570,40,0
"東京都",4997,13712,1755,52,3039,203,0
"神奈川県",1203,2992,376,34,768,59,0
"新潟県",82,3570,30,0,51,0,1
"富山県",222,2891,84,2,122,16,0
"石川県",284,2390,113,3,152,19,0
"福井県",122,2178,16,2,98,8,0
"山梨県",57,3108,6,1,51,0,0
"長野県",76,2247,25,2,51,"-",0
"岐阜県",150,3578,13,1,131,6,0
"静岡県",73,3206,12,2,60,1,0
"愛知県",496,8492,85,4,377,34,0
"三重県",45,2163,10,0,34,1,0
"滋賀県",97,1490,20,1,76,1,0
"京都府",356,5961,74,3,269,13,0
"大阪府",1750,17885,510,45,1176,62,2
"兵庫県",694,9483,138,21,521,35,0
"奈良県",90,2383,18,0,70,2,0
"和歌山県",63,3424,10,0,50,3,0
"鳥取県",3,1198,2,0,1,0,0
"島根県",24,944,10,1,14,0,0
"岡山県",25,1434,4,"-",21,"-",0
"広島県",165,6181,71,1,92,2,0
"山口県",37,1557,4,1,33,0,0
"徳島県",5,635,0,0,4,1,0
"香川県",28,1894,6,0,22,0,0
"愛媛県",51,1305,9,0,39,3,0
"高知県",74,1604,5,0,66,3,0
"福岡県",656,11967,137,11,494,24,1
"佐賀県",46,1281,17,0,27,0,2
"長崎県",17,2430,1,0,15,1,0
"熊本県",48,3592,20,2,25,3,0
"大分県",60,3590,4,0,55,1,0
"宮崎県",17,1268,5,0,12,0,0
"鹿児島県",11,1516,3,0,8,0,0
"沖縄県",142,2608,25,4,111,6,0
