"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2986,80053,383,5,2494,109,0
"青森県",222,4814,99,1,120,3,0
"岩手県",27,5309,2,0,25,0,0
"宮城県",689,13900,149,4,538,2,0
"秋田県",61,2487,2,0,59,0,0
"山形県",86,6112,5,0,80,1,0
"福島県",387,28967,31,4,350,6,0
"茨城県",764,13826,29,1,717,18,0
"栃木県",487,41890,23,0,464,1,1
"群馬県",894,29150,93,5,782,19,0
"埼玉県",5826,184831,402,9,5318,106,0
"千葉県",4997,125480,384,11,4534,79,0
"東京都",30881,595581,1708,31,28718,455,0
"神奈川県",8646,199811,554,20,7922,170,0
"新潟県",183,17727,4,0,179,0,0
"富山県",423,14487,1,0,396,26,0
"石川県",806,17083,14,0,743,49,0
"福井県",256,11058,1,0,244,11,0
"山梨県",212,11693,10,0,196,6,0
"長野県",339,23025,9,0,329,4,3
"岐阜県",681,26803,34,1,636,11,0
"静岡県",636,42455,52,0,582,2,0
"愛知県",6079,97852,385,11,5600,94,0
"三重県",563,15683,9,3,547,7,0
"滋賀県",547,14156,17,0,521,9,0
"京都府",2014,52347,73,0,1911,30,0
"大阪府",12610,234636,813,26,11540,238,19
"兵庫県",3202,68117,158,14,2981,63,0
"奈良県",639,24620,22,0,607,10,0
"和歌山県",274,10406,9,2,256,4,5
"鳥取県",38,5770,3,0,35,0,0
"島根県",141,6245,1,0,140,0,0
"岡山県",273,11198,54,0,172,4,43
"広島県",659,27466,11,0,643,5,0
"山口県",213,11913,4,0,207,2,0
"徳島県",164,7462,0,0,155,9,0
"香川県",101,13467,4,0,95,2,0
"愛媛県",116,4371,0,0,110,6,0
"高知県",144,3640,3,0,137,4,0
"福岡県",5217,163838,75,4,5041,101,0
"佐賀県",254,7074,0,0,256,0,2
"長崎県",244,22311,1,0,240,3,0,"G48の関数"
"熊本県",786,19224,33,1,736,8,9
"大分県",159,20779,0,0,156,3,0
"宮崎県",367,8791,1,0,366,1,1
"鹿児島県",468,22179,5,1,459,12,8
"沖縄県",3304,57775,342,7,2906,61,5
