"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21174,456035,751,21,19636,754,33
"青森県",1070,25683,158,0,892,20,0
"岩手県",687,46272,97,0,560,30,0
"宮城県",6341,94160,1478,9,4831,32,0
"秋田県",301,7580,23,0,272,6,0
"山形県",1012,35941,301,1,694,17,0
"福島県",2583,154011,288,11,2179,116,0
"茨城県",6831,26579,311,1,6393,127,0
"栃木県",4732,175778,248,2,4414,70,0
"群馬県",5081,114876,205,4,4777,99,0
"埼玉県",33272,657144,1496,38,31073,703,0
"千葉県",29929,485109,1127,19,28228,574,0
"東京都",122347,1783496,3658,48,116913,1776,0
"神奈川県",48466,702970,973,31,46706,787,0
"新潟県",1533,84453,223,2,1292,18,0
"富山県",948,42146,29,0,890,29,0
"石川県",1941,61271,50,1,1825,64,2
"福井県",610,36059,57,0,528,25,0
"山梨県",981,32134,23,0,939,19,0
"長野県",2901,117807,273,1,2606,41,19
"岐阜県",4995,161919,141,4,4728,126,0
"静岡県",5792,250200,262,1,5412,118,0
"愛知県",27589,469439,839,10,26164,586,0
"三重県",2825,79034,182,1,2653,71,81
"滋賀県",2834,87898,150,3,2628,56,0
"京都府",9573,179251,288,1,9125,170,10
"大阪府",54096,1081596,4561,124,47908,1191,436
"兵庫県",20431,302296,1549,71,18288,594,0
"奈良県",3912,98084,384,4,3473,55,0
"和歌山県",1336,27128,129,5,1165,18,24
"鳥取県",276,48976,59,0,206,2,9
"島根県",288,18022,4,0,284,0,0
"岡山県",2741,81422,82,3,2575,36,48
"広島県",5190,181159,95,1,4979,106,10
"山口県",1435,68811,37,0,1355,43,0
"徳島県",572,33175,105,2,449,18,0
"香川県",888,52550,113,0,759,19,3
"愛媛県",1457,41338,363,0,1070,24,0
"高知県",921,7447,13,2,889,19,0
"福岡県",19080,515423,358,5,18389,333,0
"佐賀県",1214,32431,56,0,1165,13,20
"長崎県",1645,78385,26,0,1580,39,0
"熊本県",3517,58352,27,2,3416,74,0
"大分県",1320,93820,19,1,1279,22,0
"宮崎県",1966,24863,20,0,1924,22,0
"鹿児島県",1847,73778,59,0,1780,28,20
"沖縄県",9795,167146,809,2,8864,128,6
