"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",59867,1076363,989,17,57561,1466,149
"青森県",5505,83530,381,5,5090,34,0
"岩手県",3469,117073,67,0,3350,52,0
"宮城県",16041,232280,366,9,15550,114,11
"秋田県",1839,25363,56,1,1757,26,0
"山形県",3465,93422,70,2,3339,56,0
"福島県",9394,394570,165,3,9055,174,0
"茨城県",23836,39484,695,18,22929,212,0
"栃木県",15008,470828,461,11,14436,111,0
"群馬県",16418,283145,308,18,15940,170,0
"埼玉県",113526,1406990,3749,85,108792,985,0
"千葉県",98564,1029595,3128,56,94459,977,0
"東京都",373082,3534935,6872,146,363390,2820,0
"神奈川県",166186,1537280,3046,113,161914,1226,0
"新潟県",7662,271832,297,5,7307,58,0
"富山県",4755,109837,77,7,4630,48,0
"石川県",7762,183902,193,3,7424,123,22
"福井県",2993,111971,135,0,2822,36,0
"山梨県",4998,105725,102,1,4867,29,0
"長野県",8637,302287,220,0,8377,95,55
"岐阜県",18447,389964,563,11,17826,209,151
"静岡県",26322,595610,724,8,25395,203,0
"愛知県",103633,1240112,6463,64,96061,1109,0
"三重県",14488,209444,534,11,14114,158,318
"滋賀県",12069,243764,354,6,11616,99,0
"京都府",35089,405753,1892,40,32875,262,60
"大阪府",196878,3280229,7935,405,184100,2931,1912
"兵庫県",75924,715887,2301,59,72242,1382,1
"奈良県",15489,239946,491,12,14852,146,0
"和歌山県",5165,63250,95,6,4908,59,103
"鳥取県",1633,140730,58,0,1547,5,23
"島根県",1573,50282,48,0,1522,3,0
"岡山県",15002,249075,615,13,14091,135,161
"広島県",21296,853120,623,11,20481,192,0
"山口県",5526,179174,120,0,5317,89,0
"徳島県",3206,99704,112,2,3030,64,0
"香川県",4655,124229,90,5,4528,36,1
"愛媛県",5050,143220,114,4,4855,81,0
"高知県",4062,93130,74,1,3957,31,0
"福岡県",73336,1204293,4096,32,68544,601,95
"佐賀県",5686,97436,78,1,5612,29,33
"長崎県",5926,172522,155,1,5701,71,1
"熊本県",14138,119212,382,9,13624,132,0
"大分県",7963,250276,196,3,7689,78,0
"宮崎県",6084,71828,144,5,5790,39,111
"鹿児島県",9025,164034,217,4,8805,63,60
"沖縄県",48997,379999,1820,60,46738,293,146
