"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",42818,831542,907,8,40416,1419,76
"青森県",2606,54360,61,0,2514,31,0
"岩手県",1879,91846,81,0,1751,47,0
"宮城県",9626,167976,255,2,9268,91,12
"秋田県",986,16817,44,1,922,20,0
"山形県",2091,69954,32,0,2012,47,0
"福島県",5242,301147,150,4,4930,162,0
"茨城県",11364,34393,472,3,10726,166,0
"栃木県",7515,320257,256,7,7175,84,0
"群馬県",8200,207093,114,0,7947,155,16
"埼玉県",51086,1042435,3473,30,46768,845,0
"千葉県",44652,751195,2225,18,41699,728,0
"東京都",195041,2706494,11637,65,181128,2276,0
"神奈川県",75110,1119795,3894,49,70237,979,0
"新潟県",3682,186683,186,1,3442,54,0
"富山県",2123,78919,64,3,2021,38,0
"石川県",4388,131737,324,1,3939,116,9
"福井県",1434,75374,48,0,1350,36,0
"山梨県",2197,65656,37,0,2139,21,0
"長野県",5114,219477,46,0,5050,94,76
"岐阜県",9607,287855,104,3,9316,187,0
"静岡県",10024,437255,447,3,9423,154,0
"愛知県",52349,891300,820,9,50528,1001,0
"三重県",5540,152748,185,3,5381,113,139
"滋賀県",5722,164433,103,2,5528,91,0
"京都府",17288,302059,356,5,16612,249,71
"大阪府",108235,2361688,3044,138,101620,2716,855
"兵庫県",42106,540292,750,12,40041,1315,0
"奈良県",8710,181075,223,4,8354,133,0
"和歌山県",2769,43350,52,0,2608,49,60
"鳥取県",626,92955,123,1,479,2,22
"島根県",645,32936,67,0,576,2,0
"岡山県",7782,174589,39,1,7472,127,144
"広島県",11747,576388,128,4,11418,178,23
"山口県",3204,128696,42,1,3082,80,0
"徳島県",1721,69622,51,0,1608,63,1
"香川県",2148,91790,30,0,2091,32,5
"愛媛県",2813,100960,55,2,2683,75,0
"高知県",1980,60591,74,2,1877,29,0
"福岡県",36797,888231,731,10,35399,528,139
"佐賀県",2629,61283,51,0,2583,24,29
"長崎県",3308,132927,84,0,3157,69,2
"熊本県",6549,83222,48,0,6380,121,0
"大分県",3545,181158,41,0,3440,64,0
"宮崎県",3139,45086,35,0,3073,27,4
"鹿児島県",3798,115669,51,0,3738,39,30
"沖縄県",22323,272364,966,39,21135,224,2
